;Symbol;A1.CEL;A2C.CEL;A5.CEL;A7B.CEL;A3B.CEL;D1.1.CEL;D7.1_(HuGene-1_0-st-v1).CEL;D6.1.CEL;D4.1.CEL;D8B.1.CEL;D1.2.CEL;D7.2.CEL;D6.2.CEL;D4.2.CEL;D8.2.CEL;B3B.CEL;B2.CEL;E8B.CEL;B9.CEL;B6.CEL;C3B.CEL;E1.CEL;E6.CEL;B5.CEL;E7C.CEL;E5.CEL;F7B.CEL;F6B.CEL;F4B.CEL;F2.CEL;G3.1.CEL;G4.1.CEL;G3.2.CEL;G4.2.CEL
7915846;MKNK1;6,49008529260063;6,64027745561604;7,38313296209809;6,58105096778917;6,4212664129993;6,37547991727522;6,80965883214407;6,50111233744114;6,11231011031688;7,10495492063817;6,30128804683078;5,69173713479482;6,67653019094228;5,92579294646021;5,85159170045904;7,25170050713093;7,17610355385627;7,24125300309497;6,81325070597034;6,42543325707625;6,45262004621423;7,18437867292934;7,2116456450833;6,42418329287772;6,89972221478606;6,52792835547903;6,10543311521126;6,4925716664684;6,85855337703026;6,52870830657601;6,05841752048032;6,73870123487804;6,35086093663167;7,22122913920775
7915870;ATPAF1//KIAA0494;8,87205329412688;9,11901513842241;8,75861145935215;8,84831762822149;8,47682869595125;9,1589805891769;8,59979240073451;8,34976947588246;8,65883600097286;8,4207261664024;8,90697213853713;8,77799370246754;8,41292529077381;8,74887155079473;9,33209688953743;7,70920036033146;8,75629083628624;7,82940450913217;7,75621376408457;7,78292273925704;7,8878601761569;8,86787076364334;9,07559386344899;8,42965219262731;8,56089979087293;8,63102104253116;8,89829506171794;8,77534475367205;9,26540059999618;8,54871000983812;8,34685939743891;9,12177883779404;8,83928075192893;8,43326563852562
7915882;KIAA0494;7,41011885750007;8,53750474724063;8,47337310457036;8,58396835079354;8,77045036197847;7,74024780989247;8,86319747187466;8,28811312694656;8,79142133459538;8,35232999397608;6,80746760718093;8,33483213605558;8,47586356480022;8,69314758811712;8,43853058826157;8,57705680015003;8,29934432576267;8,62048196708388;8,61390577288451;8,71878168954666;8,54572991626301;8,0721170287502;8,5480642692417;8,16829785970007;8,41058341316631;8,32180851368514;8,72631583164529;8,53605981682659;8,53517768701894;8,05007021137338;8,65335199111207;8,18139571880466;8,51071750061938;8,2702299318388
7915982;BEND5;4,8005785551872;4,3746890309246;4,97039492313929;4,86075289072029;4,65853400407572;4,68735312280435;4,87338723884641;5,22391067545627;5,18887461207418;4,94424005271115;5,26867965793794;4,33038007751616;3,92710504173489;4,61480782336277;5,28370561604045;4,34731220571651;4,48443051485635;4,38454703262816;4,2421888746262;4,39337252666652;5,10586028249771;4,54996592073747;4,50576870172537;4,42249088558728;4,18934961408538;4,4782308932666;4,93017944075123;4,28765101300236;4,31927431726033;5,05104065086594;4,38798219348283;4,69534467194762;4,52903142193111;4,77166556276991
7916045;EPS15;8,23659824080312;8,36904253293274;8,92684669506872;9,10984867765616;8,83041838124853;8,14530640189667;8,67573975468017;8,11013123267999;8,01524710994036;8,26087804244683;8,32916571230501;8,09952743178249;8,40817857791658;8,44352847328478;8,72462152510202;8,42052744852537;7,90187933897928;7,78136747210781;8,36128159915972;7,96492330006672;8,341572821769;8,07864412527375;8,72224363828471;8,57007138502382;8,28100385392571;8,40988122578423;7,95162954882368;8,48399884455854;8,21212200992154;7,68831696360468;8,56475210177388;7,35818052323648;8,39460505204951;7,95873036593323
7916120;TXNDC12;4,23574035521247;4,85945293066128;4,67374540350935;4,27628349195774;4,02578834002152;4,99875921414372;5,49150938862317;5,24732373400661;4,18718707161535;4,24522740989955;4,87801077618024;4,77801465787114;4,11188730233986;4,54302378003394;4,01932139180863;4,626611258203;4,90620659871974;5,9787332829982;5,34747674474854;6,54090195909655;4,89010324177036;4,17400729828332;4,62542405855741;3,92316331487931;3,79662445919415;4,15822942201236;3,86757903401258;4,64262293921618;4,56614050302118;5,86339567659029;5,74787504918716;5,58807855193713;4,94619194774193;4,61677419180594
7916274;MAGOH;5,96007195486303;6,95895262020986;6,24330019166528;5,82688751161052;6,94992281245757;6,01765763252213;6,04553248856112;5,35324745525249;7,07937583179975;6,28548677093172;6,0248335197149;6,22330506978745;6,03935680733739;7,03970107148326;6,16080018330369;7,02243783718901;6,08254829882465;6,61135138945941;6,80577225079537;6,99994058829789;6,91427806001343;6,25338558941687;5,92069713303965;6,19092671926932;6,33173876047432;6,29247862153844;5,78142594210264;5,70520248250602;6,04469879246667;6,26528510027658;5,89976064140971;7,2214837768368;6,46089892932387;6,1816232606982
7916343;YIPF1;5,57800576849485;6,04710771348209;6,10748630874853;5,91892224452197;5,78164643844105;5,43557331950081;5,98712147165082;7,40085103114248;5,6528794551899;6,10241782849447;4,94828752651627;6,25737847411598;6,319426099962;5,63558745781206;5,12973482871908;6,40733181378847;5,89783671197339;6,853870170447;6,67319183076936;6,87472123220276;6,55911103388994;6,26075612430459;6,45233891092186;6,02417662616062;6,08929944145605;6,18159640566068;5,33986989107597;4,47612686984807;5,7059919146245;6,15617256324344;6,17548039862185;6,23748737946901;5,99811375197743;6,44453282936333
7916356;HSPB11;5,61185138727773;4,29185866411301;5,87888470657619;5,82673665188572;6,10763304772343;6,28493879081614;6,43015424603235;4,2656441792126;6,91875094143843;5,42028947652959;6,87746660781737;5,5118482037426;5,68215869377237;6,44676943757614;4,29927163407982;6,43221654022459;6,63718647933185;6,22733717788409;5,51382425850768;5,97150888156925;5,53413908346935;7,12557274008759;5,46816202367547;5,78863415586103;5,57744023824821;5,50990182905272;5,91451884480561;6,36201892423387;5,01850837917501;6,68122207060894;5,75393073192343;7,20313343129125;6,4535112112772;5,40142568413448
7916403;SSBP3;6,60747360442364;6,70005379822422;6,40985089109799;6,47866066046189;6,72879645316694;7,22558554718728;6,48805909371714;6,59361636775838;6,86214196944323;5,8563663531297;6,19598485334783;6,75299811730032;7,35704871772221;6,35127287189476;6,31082571189305;7,54053316408677;6,76614410485992;7,87677510560618;6,69985683374784;6,23359871283678;6,61129278414867;6,66645507711733;5,71282763130721;6,36015877382829;6,75612877683086;7,32345455117459;7,34389670638209;6,07271945972647;6,5575809392972;7,26850803521868;6,30709341566254;6,95573374131301;6,86844516144262;6,44191292760194
7916432;DHCR24;7,37235084333442;8,32459655998667;8,2189415976421;7,14405883929425;8,47688932873683;7,18855268104762;8,26544949028081;8,82535137511431;7,21641787559852;7,92241111841584;7,47861780829123;8,10467090534374;9,10670121430231;7,79393216655286;7,78359716177627;8,759805542606;9,1178473636932;6,99216525825138;10,5274806867129;8,20630771643153;9,42228423844683;7,36330744270772;7,86652138866316;9,27716805614632;8,24852014805374;8,93376309013236;6,56348183480431;8,57331604376953;7,62652690371708;6,76573862760872;6,40227922754735;7,12403930637531;5,61891644334226;7,98242766738417
7916506;C1orf168;2,99420060476023;3,16076429051608;3,94465058651825;4,43892081771269;4,85735955370934;3,44483507913074;3,04170916972099;3,02732597704763;3,88810751274982;3,19937105712187;2,97493187260393;3,19285892420181;3,0290051641363;3,43812720962726;2,99168161239118;3,79554345949503;3,22858195123203;3,5147525747971;3,13745307351397;2,93397707966029;5,7106366404701;3,4045712117458;3,43537332270449;2,91147892994599;3,10248821966683;3,0122883762929;2,85495491154876;3,16918391512146;3,33656027257535;3,1162983856238;3,15606127968597;3,35883052647936;3,14890441254739;3,08340101138233
7916568;DAB1;5,41976494716961;4,89685570722298;4,53515500314952;5,01378370364406;4,65410000268898;5,16758216922581;5,03324346794244;4,8184063143519;5,23328896973845;4,29435070620232;5,66901795040873;4,40135996015232;5,37234966170265;5,12405720353839;4,96210054851517;4,78920840559269;4,1791047399849;4,25909194657689;4,2301201231582;4,26387991684212;4,22401601522074;5,73907723850336;4,99345345065807;5,31182944833072;5,05194806480926;4,8433877909512;4,10474725113347;4,78122073944763;5,23937120138233;5,78656805351449;4,49918453042966;5,30502786005661;4,80817296839378;5,26345903936076
7916570;OMA1//DAB1;4,97483527594056;5,11430590610083;5,19210091699764;5,74582010788601;5,1038795206761;5,65435614961693;5,66965309666409;5,18106010277332;5,20763292085494;5,55628212149822;4,62408585126821;5,64575099800536;5,59795550640719;5,46921241338403;5,9424885177656;5,8645471761562;5,48261718549504;5,05402197656896;5,67813388920029;4,61231762610745;5,5461243092958;4,95015989478949;5,79047813791259;4,70268830588684;5,71027134657916;5,84152083918772;4,59432894930427;4,05626213323763;5,11016129309574;5,39110523519162;5,73195047762494;4,79769828447685;5,34717305789926;5,39460953962789
7916590;AK2;9,88169192283721;9,92077546256067;9,75358957774191;9,84699370867899;9,90764704982839;9,83193473748081;10,2829108089349;9,81319985191509;9,84455030723155;10,0607437000376;9,47514438306223;9,90547093921727;9,45706624344981;10,0243198040049;9,95663952791599;10,4715576204149;10,5414935597984;10,6890522761559;10,7673517037053;10,0491259278461;10,6067477403846;10,9055645095726;9,7135898945791;9,96988489623503;9,80790725367691;10,3810585197094;9,79443570455947;10,0772936161896;10,2252507578593;10,2430649560416;10,1597960528439;10,0805981300201;9,51179982980539;9,47021869172128
7916592;MYSM1;6,41796918579467;6,07434104163455;6,88077490404809;6,95104390819206;6,69854127779719;7,10646233947332;6,52516832221864;6,37614109009676;7,00217372688636;7,01631928825535;6,52656134963793;6,39726118523423;5,96917894398002;6,65032648345321;6,24688035120916;6,42599505666157;6,30576725129351;6,33238049013751;6,91198836378691;7,0710254966116;6,89211637245767;6,55715293914134;6,75659606061717;6,61659212652223;6,91134681128697;6,63798267408652;7,0323788760747;6,01261415610692;6,81537371778874;7,01789508063315;6,48867597916021;5,07535897737982;6,85653965465068;6,06024888785952
7916616;CYP2J2;6,37513867342021;6,51008777197431;5,15086820382862;6,73920090058412;6,03705624759494;6,68111969000097;6,49808658936289;5,03450732876841;6,57457471065187;7,07842708149911;5,93768670125457;6,47931290069209;6,53723718108517;6,90904395928713;6,3130982336131;6,18927139305406;7,26942383974239;6,54473811925685;7,7858939707089;7,52968717068299;6,02428142791012;6,4664188902958;6,57025497989972;6,70513961331851;7,14278150892266;7,32707267497401;7,06297683392993;6,6685997554183;6,27416969570392;6,72461484532938;6,79583666508739;7,82698728508006;5,43132362170312;7,70777636981397
7916643;TM2D1;5,43533150549454;6,01820358205264;5,18299365056513;5,35588525074136;5,87969934360819;5,35162376940954;6,04464174938755;5,65493922858207;5,99453605358156;4,94712669014786;6,52058631105578;5,63010612131406;5,9585497104163;5,71036583422554;5,22866153857505;5,17435240403833;5,97443698558114;5,39794965406122;6,17318252884289;5,86525922530236;5,64761046501013;5,53086793645894;5,45193370927719;5,78711763719469;5,75125113238663;5,8206098650645;6,60091764300989;5,32333791081276;5,24495597639309;5,52009607620231;5,42107715195314;6,16526954882779;5,17734930243273;5,89539788512049
7916727;ITGB3BP;3,85107469069293;4,07833856034978;4,22605332819872;4,91689674044925;4,23196347613912;4,7017638228148;5,84596232353869;4,50985032941788;5,03032708154199;4,71416269924267;4,52460364313132;4,47973678709499;4,39445041020433;4,42217377097162;4,64107102332054;4,99778949488476;4,7413916128546;5,30665206607452;4,93009243898047;6,54848895971267;4,60976567919023;4,88698943612468;4,19542924265285;3,97919836249915;4,21498312356166;4,18819018133211;4,17917360626926;3,69317361445499;4,10835995939797;5,31521678976159;4,52776738853683;4,68569493619922;4,2880718642996;4,25771574219291
7916747;JAK1;7,23749107777089;7,80732086716615;7,69885599230766;7,99162068338532;8,71769929750968;7,6911479022305;8,55024535682187;8,20605727648361;8,15120669177435;8,5310311377221;6,79867693331603;8,20051371196565;8,02020423499012;7,90736581309899;7,90072994398794;7,96701686691257;8,3306399284371;8,39831562920667;8,76059137358768;9,10927173186291;8,47527027174965;7,88830668708394;8,06222342792445;8,56873409327803;8,03909492314582;8,5152976410585;7,63718390298753;8,64390780936541;8,43563097831756;8,1400198864059;8,40456231246061;8,35739604671265;7,42062362771145;8,47604167694272
7916808;SLC35D1;3,91526403944913;4,34057691801893;5,07084048709042;5,06607161043007;6,13595309341346;5,27690665957028;4,91544818024822;5,39294098396141;3,9759466969811;5,40783297404582;4,62710138497791;3,66468197145553;3,70526939963857;4,80684772147363;6,52422705254964;5,3167319811309;4,42685801796309;5,33774885019931;5,39797742047186;4,50626772966395;5,51843779414166;4,36613893879656;4,07853219605125;4,66791064745024;4,74938343906413;4,94943622949352;4,34992343496099;3,7494027064727;4,57753236443939;3,96533535603464;4,68521533205966;3,80956204477499;6,8458053479423;4,6596993867964
7916836;SERBP1;6,62852509834091;6,87499632645183;6,66582456301778;6,4303998531638;6,70498011308983;6,18494444003013;6,26086054935118;6,2835338633402;6,57361684564894;6,23257430172196;6,68338718317271;6,12016720088337;6,42164638472213;6,90907497445811;5,76133012088188;6,49887536306644;6,41202718973906;6,08695335885203;7,12923906896937;6,16674850486673;6,63147897191607;5,5398634486595;6,75138257922514;6,29412075144869;6,44981178913443;6,77123250112831;6,19768436565908;6,52247180660977;6,64769299505672;6,48706854128787;6,01749622704296;6,80477032272729;6,64998960361925;6,70740097115855
7916843;GNG12;6,40791228192882;6,62316958631343;6,98378529412511;6,80675248183121;6,63947625279824;6,30065677128688;6,98975697396276;6,6041236440403;6,95774875097285;5,89160788610603;5,6956358242794;6,39855460691723;6,60033255195139;6,82094216563223;6,1848263492948;6,60998098705365;7,28788445318873;7,25589831804376;6,56455164915726;7,77920898597629;6,42688187032368;6,48458200176992;7,03953318809164;5,49309468701041;6,88241868846457;6,34867921193849;6,51287998483045;6,10796296126028;6,58943914181649;5,57898578501935;7,18065347740767;5,51424499278265;7,07028129645826;6,13366222263378
7916862;WLS;5,16835397131215;5,85635856695161;6,26192314619903;5,61091650643971;6,1546747848138;6,47357830500646;6,67679110126503;6,42205084133402;6,60335919947164;6,16199258569326;5,97149018371532;5,66000743095598;6,12929364005149;6,69572172634875;5,96689348964927;6,49462439977889;7,32395390312506;6,41735830268978;7,95462688429645;7,60046968465827;6,21903596197704;5,49249758372619;5,93401659720595;6,60281320582606;6,73197355927884;7,24289361686664;5,82266270248711;6,0483040317125;6,15284374960883;6,76963229533895;6,44605263778333;6,31100421938637;7,22704662355736;6,68795429743806
7916928;ANKRD13C;6,29438685944166;6,77259158878854;5,82057436386084;6,73560076437417;6,18122937133203;6,3192170282572;6,32379302085863;5,8384170575849;6,58981393181116;6,4818800996782;5,57568577723985;6,08918000713293;6,63805182251683;6,3012084884229;7,26796828484624;6,42327893899306;5,05537451216154;6,17341906909409;6,28168635213948;6,26596326600061;6,6222149946977;6,307513938437;6,73069571321808;6,05123043785702;5,96184815048472;6,1103618788883;6,1472096475626;6,5016696732453;6,15975828279915;6,41318629335323;6,80335430313233;5,99792459670179;6,54677007387916;5,37538778303641
7916969;ZRANB2;7,98734765916194;7,52253217270697;8,30154213904319;8,15039568925561;8,28633016338919;8,46892581235224;7,78459892418716;7,51401619675558;7,73196252181845;7,93664396629232;7,91283049862788;7,85068962515661;8,18400709381283;7,89812647325809;8,17209843998348;8,39551759513728;8,10366680916674;8,56052225545658;8,59908527051697;8,35240021764611;8,73333519651955;8,42537315397979;8,00509688356285;6,92076791630729;8,11073292162285;8,06186728512472;8,35048620408968;7,93849112907015;7,75228896985553;8,26311618556887;7,80191411751087;7,43822883573997;8,0931392932564;7,73156202370932
7917037;CRYZ;4,72449756811039;4,96387080202746;5,96808350268542;5,6172888506948;6,28458693836057;4,71497866783535;5,51585363900555;5,38876251409998;5,27358935400704;5,70269872002791;5,10478117211213;5,1501680440711;5,3355596157171;5,38656937872872;4,56506738660898;5,14951702710506;5,67478617491449;6,17091345399601;5,96781401973658;6,19291578722851;5,44529114547363;5,14191010883079;6,08596052128296;5,87339224264877;5,90635984358644;7,03684700325338;5,35692729451338;5,61151903468469;5,46641149389244;4,52189065690903;5,7056458211141;5,09642027270665;5,06438582553077;5,25119014728999
7917088;PIGK;4,15442533299623;4,23343172001092;4,13955726237356;4,25148582608848;4,22501497757634;4,64634336786006;4,71670238848748;4,14215808436573;4,37356781387688;4,5444594031993;3,53880969092566;3,66543434968733;5,13503646857253;4,78760944799529;4,89132643564328;5,16845328767611;4,61671468873422;5,61878200878557;5,37619521791628;5,34801417050253;4,70537008979747;3,53073048943726;4,33715056140493;4,16444881574081;5,2559310164351;4,31656888449803;4,20958559135535;4,92807627086166;4,7999102837377;4,91870176976694;4,55758110140324;4,72571488673968;4,0290665583886;4,01403064333723
7917148;AIDA;5,28611423869588;5,51809478772552;6,1409311494715;5,9619632484255;5,91170477414566;6,21323594882407;6,13358219805385;6,02251498791102;6,35380575926918;6,45881121199666;5,29313251203973;6,28171132209817;6,29039922049263;6,4287303397841;6,40382005607931;7,13836066926419;7,02824569191238;7,33585261691303;7,22103304217178;7,60278553842001;6,62634871323937;6,32337864209631;6,54166406913786;6,90890918499449;7,0402340072085;5,85741120879328;5,77014524771084;6,43250925166152;6,28762500205698;5,7239775407989;6,91184769125964;5,38737112607788;7,30132011921703;5,89413055751557
7917182;ELTD1;5,69803970012379;4,57215091754836;5,95589705228595;6,15881422336658;6,21459957107483;7,68371933019891;7,09462664789426;6,04631506623963;7,10149670336444;6,31873634094945;6,70938691678204;6,59876859329829;6,21389119944286;6,56496263748438;7,5359977274015;6,48976334232533;7,31621581649184;8,34066147369863;7,32118728429688;6,84278735059006;6,40851415375755;5,86315828695029;5,87624471468258;6,10645572259831;7,14815102601296;7,43998479110826;6,60988754361217;6,52549302270483;6,46846119017778;8,15473273161961;6,35510872717505;6,26957873440749;5,93617749194603;5,63215778852946
7917232;GNG5;7,68796434541927;7,60780431223002;7,46425086404497;7,28385795850966;7,26318435425424;7,71027565067852;7,73254572740276;7,57919774989852;7,57128209918408;7,4474562579998;8,05919791429484;7,4603042019716;8,03788360691684;7,68199194609489;7,34326020661278;8,37939695731733;7,7414057707463;7,39739614099418;7,63394824265241;7,79812052263589;7,6565872780956;7,44322291016221;7,67704959955837;7,61476366103658;7,45782580338359;7,67958619673375;6,66076308417591;7,79463841391681;7,2431358485884;6,88082148976576;6,91961556179364;7,94984804416392;7,56530645517055;7,78944378409076
7917240;CTBS;4,70717046414538;4,61367096055062;4,57529207279845;4,93752168800642;5,22304315884818;5,2216652528822;4,87259801787196;4,35296691623751;4,79584213519185;4,49825054200948;4,68513603594742;4,78825007493971;4,86408751889151;5,19689306804841;4,32684166606634;5,34427345088986;4,79702870889784;4,92815133383232;4,97075808064394;4,67890878190397;5,08030467928432;4,36896289084876;5,6063714139186;4,63548896067509;4,17526210279311;4,78025832417688;4,22400739433563;4,16398998673721;4,83784912492951;4,4009523092613;5,01603425155379;5,53301511987913;4,80406534648642;4,50446682960112
7917331;C1orf52;6,19787338803155;6,32004490633061;6,05137730123117;6,4487202711857;6,17035068822672;6,09910129797097;6,11245962021368;5,72216954495831;6,41555323960623;6,28747280810221;6,13516731281361;5,69585779870839;5,50633427608978;6,65997311962452;5,54646480057274;7,18821432828539;6,19216472917769;7,02136699773558;6,31313267955007;6,34363092270758;6,41894928482224;6,74375999074421;6,0496812461839;6,08078282362779;5,84942087640297;6,3324919718269;5,63194833414159;5,81529745996456;6,37517883351118;6,12696554978087;6,12317531058738;6,17776258872375;6,20223165676986;5,9877510927757
7917347;DDAH1;8,37549095582069;8,17236228751501;7,81820275775403;8,1392435173931;7,25521321719902;6,97488409841066;7,76840104739792;5,66374146193436;7,91558842975742;9,20111936281937;7,54562964179339;7,86897652751396;6,84934998093294;7,30843214642992;9,13828923134216;7,89766496873649;8,8821691157772;8,12830531675608;8,97805842334092;9,55993095324182;9,29688087828326;8,77143898959408;7,38511510188014;8,82220462667408;9,55827975729363;9,39671834302818;9,05241474528577;8,43363102550801;9,27713407886871;9,26611171522383;8,93319360229819;9,47456811808778;8,94314998347732;9,27808261204695
7917359;ZNHIT6;5,40360401938138;4,1564917816087;6,11432066056664;5,72096085594606;6,63131613847395;5,84928720360264;5,73135390324066;6,19754925501703;6,32776461483535;5,70119605286034;5,6615836199449;4,74638453937136;3,98437397474272;5,98977159246362;3,66881236288329;5,61068116082816;5,54641047711949;6,18424664121392;5,613376426329;7,00793756524075;6,11547686121202;5,62543486978503;5,86297176942412;5,09505499637158;6,18387227599859;6,00672600462069;5,59854544973342;6,08007651385611;5,3844843883101;5,92758651232662;6,24041941719572;6,90890576643278;5,13530405893478;4,61347210299092
7917455;SEP15;7,35826832196875;7,65582429450789;8,05444513361025;8,09673597453744;7,90871041898096;7,14509719701428;7,5085165292183;7,81749434370665;7,82519585515173;7,27513702675927;7,12986557516434;6,92179203560125;7,87009171586674;7,49134392834291;6,32092624406229;8,21333879221305;7,65789634198131;7,31797145503606;7,63095203927149;7,86360686385978;7,98758384079084;7,31941406626047;7,24522540275022;6,96800656758588;8,17530327381593;7,31347574890848;7,08678996018557;6,87218648704519;7,27152748056461;6,97326318749779;7,38129484355954;7,15161496497079;7,4270079903561;6,37314934763381
7917472;GTF2B;5,62185853422083;4,15997353532649;5,81222287388854;5,74906753532167;5,88014407008149;5,92666529911493;6,13580797067932;5,24441743005874;5,74497457542151;5,78038533700901;5,73062218432983;5,54372557548212;6,77068107720975;6,27546732387557;5,84715908863933;5,99859655819995;5,87510900854089;6,3627145116048;6,34504532900019;6,01008449978546;5,4999621887144;5,09309003306849;5,90589447022997;5,26585502796065;6,5199948047156;5,83549051617339;6,50955230061012;5,20456830561368;6,13204813583523;5,62157545607262;5,62631390031195;5,69549112068836;5,241601611686;5,63551424601862
7917503;GBP3;4,0724712979661;3,68743111137503;3,55100894082659;3,82449748731297;3,84140829029137;4,55010008517455;5,09109641001199;4,3857493300993;5,92755733223967;4,03603618179583;4,04047072830794;4,72839654632024;4,04253748691168;4,73255882307659;4,00654130245016;6,3187486618607;6,34770364058701;5,0324337279364;6,87763715579373;6,16826231925754;4,23046480516123;5,21810454180697;4,02068382822206;5,00227597877431;4,01449081437107;4,32710218074803;4,9728028037049;3,95242809728274;4,03364310620642;4,68614621352673;4,38772468512991;4,14992824478635;4,17220657957388;3,81987523078685
7917516;GBP1//GBP3;4,57386828388733;4,32504313597169;5,88535545138599;4,27461225734643;4,82143133270549;6,20532572198426;8,35189885628725;6,65652443569219;8,62082226742798;8,64629460080857;5,38989608223665;6,60339354030965;6,00707066269012;7,23121407900855;6,33875328177632;9,77768263379257;8,93972080504347;9,23385340189555;9,44971563441298;8,27338501679796;7,26627144262469;9,38347377966309;4,99761262279366;8,7139908913323;6,46138979781105;6,15950880108456;7,61944143758745;6,58715186020315;5,96713895289496;8,50497290620461;6,61207468330491;6,46392258075153;5,547137041402;5,60177738334661
7917532;GBP2;5,09572283299059;5,00330631448289;4,44493704025946;5,36755149570313;4,83506770676074;6,43953077483394;7,10056615617564;6,81985317724647;7,74545602132691;7,88888185704288;4,83914280254967;5,65463459106138;6,24297770751103;6,03448515236503;6,3509731596925;8,43710015090383;7,40096086322033;7,89531943453569;7,70720499454901;6,63988871380498;7,74682599958589;8,54561305559586;5,41052793039257;6,71759693637853;5,94920923020781;6,25599622923723;7,80493909852141;7,18252599160646;6,89805909191191;8,41364179927019;6,22560969756501;7,09602472270345;6,17564830834537;6,52373493568879
7917561;GBP4;4,33497541758349;4,41385508135712;5,18229943662348;5,06320522052551;5,36865913507773;5,02879881382678;6,25205946123459;4,61965420214868;6,87104535146737;6,95075545986114;4,69404707197659;4,6665684697092;4,66057126187185;5,95370140906889;5,39978303211432;6,70630437941574;6,86852084797413;7,7727045691982;6,67741418471309;6,59905988305131;5,81622265245733;7,24464824581418;4,66761692594623;5,71779038337037;4,61780923898268;4,8166219016371;6,17763633548388;5,61130883131278;5,35549918750376;7,12634188312548;5,3061023354293;4,69266600072983;4,73063446864943;4,75089478246345
7917604;ZNF644;6,73944546062538;6,24353298389925;6,93400444178721;6,95262270967502;6,94454224879445;6,65806839496033;6,95538195136809;5,93113570070255;6,60050093379932;7,11021540490538;6,386220789015;6,42914564859755;6,76791921224847;6,57514090396126;5,96779798285923;7,20851026826141;6,90650226944502;7,02849816814784;6,64215303518521;6,86600029764292;6,76026515188532;6,186369501238;6,47988546828833;6,22452441331737;6,46355542270006;7,02222556805026;7,11932733454265;6,95968984303639;6,50598110007426;6,16302651945398;6,4923929967305;7,33842755251232;6,6420408617494;6,54940829827884
7917649;TGFBR3;5,10910132096157;4,7918062180228;5,9108962324165;5,81756917768418;5,81362741939176;5,45401879683005;6,16332251078027;5,91828796024995;5,58037330817542;6,00789807071819;3,83549164818862;6,38203132840536;6,46042190927815;5,41150651133091;6,08180299383816;6,36592794696611;6,58868784274478;6,67451208881776;6,16721564948138;6,06190213270984;6,95123254192066;5,81402864292965;5,71905319596062;5,280977715589;5,58398114636986;6,43966978805715;6,08306493367023;4,95323632461791;6,13928901309552;5,68628262747995;6,17984169643348;5,21316693272211;5,34117243563099;6,08431267405587
7917674;SET;7,26415139136689;6,82344002678787;7,03368395158131;7,1635249397802;6,81606911754234;6,07302456189728;6,88554838634641;7,67909627370883;7,05113115181857;6,40304653430845;7,15068686416848;7,39355559988798;7,62638456941533;7,40333507598327;7,19927994823007;7,19494950605263;6,71954823016803;7,62853043286925;7,0388849975957;7,62066632538862;7,07749945695013;5,77298108101195;7,26658596537923;6,36951761089661;6,97691871455186;7,68939302542773;6,481584232311;6,40943957771328;6,93366574770965;6,98176915972218;7,35937267786264;7,1544459944565;6,85562761841589;6,12042913691942
7917707;EVI5;4,15579647432787;4,28080635563312;5,62515324425676;4,69173428561599;4,56136875907164;4,55530556323648;4,9644811681028;4,29161333945925;5,16978452525959;4,79101629681742;4,2096420067799;4,41923787820818;4,44100654668497;5,09110366472689;4,6133323165941;5,39660039733628;4,35438157936143;4,70964707796065;4,40422629251122;4,65485611012305;5,0716551881291;4,39393681976879;4,68712103440763;5,19160598202107;4,66512140319673;4,74209637530821;4,7195912600321;4,7118376092421;4,77112603063102;5,26414201222334;4,91704305001543;4,4527789341367;3,57762082484414;4,30623838997048
7917771;DNTTIP2;7,75155701531756;7,8247019793897;8,02679669797089;8,08678144757619;7,29555576695065;8,19204133968012;7,14004412455652;7,34786672066711;7,29841546820474;7,62181061878682;7,8956158570341;7,13223237183581;8,00111798630913;7,59069065569496;7,46479085495224;8,59306523252271;7,33536550273279;8,26652561623677;8,41848476080877;8,3003002708824;8,28848372382533;7,34877957397122;7,70179419085109;7,19814034179468;7,93999992639;7,82997794110669;7,91788704053935;8,31248288134956;7,35974097390318;7,46885708220899;7,64539203883734;7,41871470127415;7,28957960344416;6,63821637225535
7917779;GCLM;4,73630439312566;4,92976891928307;4,56901431367409;5,10805353461571;6,03625550472515;4,56974292517018;4,59065565332329;4,31164142296731;5,00205108074963;5,64942251880546;3,94008764006372;3,94982767164353;4,96158252676271;5,12524101011471;3,7424682802667;5,89365159980659;5,06183389973958;4,69767626592408;5,52468111761125;6,05350054755773;5,11390324191554;4,55387373180653;5,09056446708219;5,14086553061105;5,73983442090736;5,43113306944708;4,31046787735245;5,66974868676038;5,47181840711721;4,94190103774666;5,01361271388015;4,53995383438229;5,00792579234425;4,77937614392031
7917850;ARHGAP29;6,15189267079939;5,64234204359343;6,76150776728391;5,98749170317111;6,18058486904277;6,60061397266245;6,61895311204589;5,61344449420787;6,4513552508127;6,69324664711773;5,39945936359916;5,85980556361152;6,55362493931789;6,78915613452088;5,66047341582131;6,08994077331028;6,87771912305;6,78732685671552;7,21470495040972;6,1666054395769;6,50365379990301;5,7418862987894;5,86848411224685;6,04198888985318;6,49790034029884;7,03242355423391;6,53513019176606;6,93385389408005;6,09204906229175;6,9522213048312;6,36851544145223;5,84716277574916;6,4733151169838;5,25924719451702
