;SymbolsA;EntrezsA;logFC;AveExpr;t;P.Value;adj.P.Val;B;logFC validation;SAL;CTL;DB13.SAL;DB14.SAL;DB15.SAL;DB16.SAL;C7.CTL;C8.CTL;C10.CTL;s.post;s.unscaled;t.ord;p.ord;df.res;s.res;s.prior;df.prior
17273743;2410017P09Rik;69709;-0,709293410561132;5,71688376207142;-2,41983776981894;0,0162561307312231;0,25383602467634;-3,23776796492467;-0,709293410561131;5,49004596675905;6,19933937732018;5,43892783947091;5,26385770107399;5,61857809674527;5,63882022974602;6,01764167210776;6,2132102211152;6,36716623873758;0,383779062071231;0,763762615825973;-3,36404770101739;0,0120176472256402;7;0,276061207272653;0,386493171790642;237,986821705333
17420064;Tcea3;21401;-0,710221395923256;6,04884129708421;-2,41951836937926;0,0162700717738721;0,25383602467634;-3,23847385647435;-0,710221395923256;5,88298243308493;6,59320382900819;5,62464278971189;5,70731126484772;6,08973752443683;6,11023815334329;6,41671943118534;6,59836540375616;6,76452665208306;0,384331898232943;0,763762615825973;-3,08137397873711;0,0177810325633774;7;0,301780340240986;0,386493171790642;237,986821705333
17361073;Gstp1;14870;-0,713466592660409;7,3153995170603;-2,4194954422534;0,0162710728929402;0,25383602467634;-3,23852452320698;-0,713466592660408;7,09006876102438;7,80353535368479;6,71986248351086;7,02758198122404;7,41529618274705;7,19753439661556;7,54691158331069;7,60247410922962;8,26122036851405;0,386091674863946;0,763762615825973;-2,50990687621087;0,0404024208477966;7;0,37218394693414;0,386493171790642;237,986821705333
17456048;Gm20120;100504223;0,77389872361367;6,37281450103489;2,41886778267801;0,0162985009778868;0,25383602467634;-3,23991141302882;0,773898723613671;6,47251382643949;5,69861510282582;6,71389613231639;5,85192085798193;6,64989625325584;6,67434206220379;6,69039844687835;6,75707242197566;3,64837443962345;0,418903127982459;0,763762615825973;0,982819653518854;0,358437712917272;7;1,03098394167428;0,386493171790642;237,986821705333
17459947;Mrpl53//Ccdc142;68499;-0,710339090303965;8,50463769535927;-2,41820233327498;0,0163276250729266;0,25383602467634;-3,24138143065879;-0,710339090303965;8,31080816468479;9,02114725498875;8,0854596976507;8,11175551630515;8,58103157485139;8,46498586993189;8,79564959046995;8,98060904364432;9,28718313085198;0,384604783905794;0,763762615825973;-2,96467073724204;0,0209656354186003;7;0,313711797450707;0,386493171790642;237,986821705333
17485309;Tssc4;56844;-0,709516201909787;6,38111665424902;-2,41478031961038;0,0164781208770845;0,25383602467634;-3,24893479396585;-0,709516201909787;6,15187718618442;6,86139338809421;6,07124954956589;5,77356472041233;6,57501755583349;6,18767691892596;6,56280796076487;6,80546891842162;7,21590328509613;0,384703637208679;0,763762615825973;-2,92198845103581;0,0222768580510205;7;0,317925545422583;0,386493171790642;237,986821705333
17346338;Vmac;106639;-0,707766778956739;7,12619068024372;-2,41369679950824;0,0165260275815045;0,25383602467634;-3,25132431407455;-0,707766778956739;6,9383079593545;7,64607473831124;7,03498876578306;6,61246177809848;7,2758055658352;6,82997572770128;7,55316868763049;7,70661852670286;7,67843700060038;0,383927359843697;0,763762615825973;-3,27235217533879;0,0136300315705066;7;0,283185974505461;0,386493171790642;237,986821705333
17504309;Ccdc113;244608;-0,709522524359032;6,66234523843293;-2,41344448796906;0,016537200923015;0,25383602467634;-3,25188059815206;-0,709522524359032;6,49533587433209;7,20485839869112;6,32610282028874;6,26696427819618;6,72811742238903;6,6601589764544;7,20326849435936;7,40140595614724;7,00990074556675;0,38491999906118;0,763762615825973;-2,84125306351347;0,0249996842609087;7;0,326962445539606;0,386493171790642;237,986821705333
17511296;Wdr83;67836;-0,707900068363338;7,63041696369286;-2,41144922856423;0,0166257941846317;0,25383602467634;-3,25627770133551;-0,707900068363337;7,43591006799871;8,14381013636205;7,32352638160453;7,22735697529112;7,81015151887897;7,38260539622022;7,99207024408506;8,17270103623975;8,26665912876132;0,384357566196334;0,763762615825973;-3,05972456237426;0,0183305372247149;7;0,302922285193461;0,386493171790642;237,986821705333
17456554;Hilpda;69573;-0,708575293991616;6,48972628875441;-2,41098834184839;0,0166463179400821;0,25383602467634;-3,25729290062974;-0,708575293991617;6,22177953554144;6,93035482953305;6,0336133014109;6,00001413882768;6,52731935948451;6,32617134244266;6,79196510563605;6,98949803799221;7,0096013449709;0,38479772724987;0,763762615825973;-2,88220928524739;0,0235770645884692;7;0,321886005682464;0,386493171790642;237,986821705333
17421694;Srm;20810;-0,711518159875016;8,04196716421941;-2,41084153620148;0,0166528600440381;0,25383602467634;-3,25761623201174;-0,711518159875014;7,88344715898748;8,59496531886249;7,70502112426118;7,56860828180843;8,10752443444436;8,15263479543595;8,47530246932502;8,64179526979287;8,66779821746959;0,386419404297701;0,763762615825973;-2,42664400241261;0,0456448158364179;7;0,383903015584041;0,386493171790642;237,986821705333
17535752;Emd;13726;-0,711576320850629;6,96632464074779;-2,40966834032219;0,0167052228638367;0,25383602467634;-3,26019945922455;-0,711576320850628;6,80014669713788;7,51172301798851;6,61495114259982;6,34870602547501;7,26979972727124;6,96712989320547;7,30361299334175;7,29072646191982;7,94082959870396;0,386639142523203;0,763762615825973;-2,3793275529199;0,0489304615035189;7;0,391569500266635;0,386493171790642;237,986821705333
17530782;Manf;74840;-0,703004813933815;4,60511674151878;-2,40781003202806;0,0167884617334076;0,25383602467634;-3,26428877036547;-0,703004813933815;4,35446850556846;5,05747331950228;4,2070989232618;4,25504192235603;4,52955059645076;4,42618258020526;4,95418052565161;5,16232463230881;5,05591480054641;0,382276571527955;0,763762615825973;-4,85610259784777;0,00184337162396561;7;0,189544875831546;0,386493171790642;237,986821705333
17510072;2810428I15Rik;66462;-0,711409347454948;6,97088136823418;-2,40741501127707;0,0168062029673277;0,25383602467634;-3,26515764908232;-0,711409347454947;6,83425628854479;7,54566563599973;6,48353659114038;6,68295459354148;7,12583413957737;7,04469982991992;7,28290262523917;7,48247293645045;7,87162134630958;0,386910224041756;0,763762615825973;-2,32380519376778;0,0530960582582555;7;0,400831138458922;0,386493171790642;237,986821705333
17334299;2610019E17Rik;75614;-0,713102315281915;10,2746354923559;-2,40726854425407;0,0168127853241131;0,25383602467634;-3,26547978019697;-0,713102315281914;10,1436021592435;10,8567044745254;9,867869858416;9,96358191365559;10,3850494836955;10,3579073812069;10,5550674793099;10,6106811432654;11,4043648010008;0,38785456604246;0,763762615825973;-2,16331608406115;0,0672777157909239;7;0,431592083772873;0,386493171790642;237,986821705333
17460681;Gm15612;100038356;-0,703236996946036;5,23749825870225;-2,40726400875581;0,0168129891897333;0,25383602467634;-3,26548975501262;-0,703236996946036;5,0093026103867;5,71253960733274;5,13394627376499;5,08883236136822;4,61045006835078;5,20398173806282;5,70272795407515;5,54143871856143;5,89345214936163;0,382489564712366;0,763762615825973;-4,51284073157709;0,00275564066103087;7;0,204029660611351;0,386493171790642;237,986821705333
17376119;Chchd5;66170;-0,707416634125503;6,89256210549604;-2,40603928867526;0,0168681189571586;0,25383602467634;-3,26818259958315;-0,707416634125502;6,68828779547553;7,39570442960103;6,4920243654477;6,53677195676003;7,00857345933991;6,71578140035447;7,13806275787625;7,26959344919481;7,77945708173203;0,384958714872132;0,763762615825973;-2,81909915901861;0,0258066093508021;7;0,328553818171733;0,386493171790642;237,986821705333
17304162;D14Ertd449e//Gm9746//Gm10395;66039;-0,716086783590494;4,98223459517021;-2,40603393915252;0,0168683601112892;0,25383602467634;-3,26819435895066;-0,716086783590494;4,81172865324674;5,52781543683723;4,23331712122008;4,79423751237576;5,18565315435963;5,03370682503148;5,13937355906966;5,24731845475768;6,19675429668436;0,389677663140619;0,763762615825973;-1,93045520093352;0,0948587394514471;7;0,485676995970993;0,386493171790642;237,986821705333
17294761;Xrcc4;108138;-0,707940929548971;5,09364476305306;-2,40543068316616;0,0168955741639895;0,25383602467634;-3,26952028207507;-0,70794092954897;4,87022164920395;5,57816257875292;4,79057088216379;4,55824898101565;5,12240573127011;5,00966100236625;5,4613932452122;5,70982024200513;5,56327424904142;0,385341495323096;0,763762615825973;-2,69529815125009;0,0308482250021072;7;0,343899711398309;0,386493171790642;237,986821705333
17400541;Hist2h2be;319190;-0,706588302436188;5,38139298871722;-2,40542573511936;0,0168957975402359;0,25383602467634;-3,26953115629992;-0,706588302436186;5,13550713097614;5,84209543341232;5,42997912665904;4,7659503275807;5,21273095050863;5,13336811915617;5,68726042523059;5,71621589521391;6,12280997979247;0,384606033863868;0,763762615825973;-2,94851241778833;0,021452158243177;7;0,313765424950213;0,386493171790642;237,986821705333
17548836;1810037I17Rik;67704;-0,71758177348892;8,31427563314165;-2,40503349926165;0,0169135130637981;0,25383602467634;-3,27039309765024;-0,717581773488918;8,1876314119864;8,90521318547532;7,95297937341527;7,96503533167002;8,58501154545096;8,24749939740936;8,63548118630756;8,98350335983573;9,09665501028266;0,390653637208696;0,763762615825973;-1,83365856414738;0,109357210596265;7;0,512382786231628;0,386493171790642;237,986821705333
17357148;Snord22;100127111;-0,709407396718737;4,80832355292431;-2,40454574276561;0,0169355657027988;0,25383602467634;-3,27146475993472;-0,709407396718735;4,53463337058411;5,24404076730284;4,49341430449982;3,88858031489412;5,00027999249961;4,75625887044288;4,92699785805914;5,13896955662804;5,66615488722134;0,386281822823764;0,763762615825973;-2,4505751647083;0,0440700787866428;7;0,379026249002726;0,386493171790642;237,986821705333
17393569;5430405H02Rik//Tgif2;74487;-0,701258496023525;5,74697046083707;-2,40262786850785;0,0170225237692462;0,25383602467634;-3,27567656670942;-0,701258496023524;5,49217829406635;6,19343679008987;5,22471520282477;5,36135731140672;5,70819541947331;5,67444524256058;6,09187563530524;6,29814418653808;6,19029054842628;0,382149441080168;0,763762615825973;-5,09100919720783;0,00141358284648698;7;0,180349879858296;0,386493171790642;237,986821705333
17346950;Mir1195;100316676;0,718137684298846;9,85585465241978;2,40141541547377;0,0170777005908406;0,25383602467634;-3,27833756293994;0,718137684298849;10,0011257322612;9,28298804796235;9,9049717916754;10,1788443045921;9,53926752752763;10,3814193052497;9,79922485929461;9,21087300436614;8,83886628022629;0,391545309545882;0,763762615825973;1,75529116291926;0,122642418038614;7;0,535673489426198;0,386493171790642;237,986821705333
17236411;1500026H17Rik;69002;-0,71325721935133;4,52921917068547;-2,40047138637233;0,0171207711254335;0,25383602467634;-3,28040855916914;-0,71325721935133;4,37674920318207;5,0900064225334;4,12627337063129;4,12952366553015;4,64239333659842;4,60880643996841;4,63389526218582;4,97595595645682;5,66016804895755;0,389037302804899;0,763762615825973;-1,99816611330407;0,0858512037702032;7;0,467365004038837;0,386493171790642;237,986821705333
17378663;Myl9;98932;-0,71363112678946;5,28058445168216;-2,39968370350224;0,0171567818444661;0,25383602467634;-3,28213597291757;-0,713631126789458;5,16957046495415;5,88320159174361;5,07505891134606;4,98118148295109;5,42429008844117;5,19775137707827;5,70473154946524;5,37387631385079;6,57099691191479;0,389369012259706;0,763762615825973;-1,95909929659146;0,0909403001193559;7;0,476934719436646;0,386493171790642;237,986821705333
17274703;Pxdn;69675;-0,769961251916862;5,95104056371457;-2,39938006942916;0,0171706810109581;0,25383602467634;-3,28280170820209;-0,769961251916863;5,76003537114928;6,52999662306614;5,25398073522891;5,09451712373496;7,23605011895732;5,45559350667591;5,59710670804795;5,69262642380113;8,30025673734933;0,420156828251228;0,763762615825973;-0,96131292520262;0,368416841772428;7;1,04868653412528;0,386493171790642;237,986821705333
17539479;Tmem27;57394;-0,71369611122554;6,43242324731748;-2,39932797273996;0,0171730667898907;0,25383602467634;-3,28291592515792;-0,713696111225538;6,22844257388553;6,94213868511107;5,85751629643261;6,03247249203981;7,08528501871977;5,93849648834994;6,48290269369375;7,01977692895277;7,32373643268669;0,38946220299366;0,763762615825973;-1,94842868831879;0,0923811138523241;7;0,479590330182374;0,386493171790642;237,986821705333
17252032;Med11;66172;-0,708548848765804;5,63263467640986;-2,39658614036097;0,0172990432098627;0,25383602467634;-3,28892379931047;-0,708548848765802;5,444425115038;6,1529739638038;5,5129276636577;5,20401014754569;5,59610790638519;5,46465474256341;5,72934779727765;6,38861696687348;6,34095712726028;0,387095708273252;0,763762615825973;-2,27909836949307;0,0567115997673111;7;0,407050534482737;0,386493171790642;237,986821705333
17405827;1110032A04Rik;66183;-0,712272196133903;6,03713919739978;-2,39482993275992;0,017380161841734;0,25383602467634;-3,29276855035472;-0,712272196133902;5,88324301543986;6,59551521157377;5,88132052659924;5,95801985212037;6,00606325617373;5,68756842686612;5,9214541124838;6,70819310367714;7,15689841856035;0,389415215973115;0,763762615825973;-1,94997828853321;0,0921704958896521;7;0,478253127723839;0,386493171790642;237,986821705333
17406817;Lamtor2;83409;-0,709032938849481;7,45756881692613;-2,3944007097663;0,0174000384682602;0,25383602467634;-3,29370781269029;-0,709032938849481;7,38600349953282;8,09503643838231;7,11620294295791;7,26983560666012;7,61418280634232;7,54379264217094;7,88601702148011;7,98020811259345;8,41888418107336;0,387713730769802;0,763762615825973;-2,17338818139921;0,0662846145213591;7;0,427140462107278;0,386493171790642;237,986821705333
17475777;Fbl//Tulp4;14113;-0,714981661630068;8,88972410179619;-2,39392622948875;0,0174220342227541;0,25383602467634;-3,29474592452373;-0,714981661630064;8,71747286625273;9,4324545278828;8,55210133868474;8,52055401457556;8,78691861385958;9,01031749789106;9,1534513203418;9,37788908976422;9,76602317354237;0,391044104458452;0,763762615825973;-1,79094171496772;0,116417257407938;7;0,522703073319668;0,386493171790642;237,986821705333
17514603;Tmem123;71929;-0,713150990460448;6,30244343931878;-2,39368286259389;0,0174333256363241;0,25383602467634;-3,29527830919912;-0,713150990460448;6,22123770058375;6,9343886910442;5,99499345097662;5,86734937688758;6,89051599341703;6,13209198105379;6,59632883738962;6,72559496110435;7,48124227463863;0,390082513410357;0,763762615825973;-1,87903845593841;0,10231032439212;7;0,496921084503089;0,386493171790642;237,986821705333
17478883;Mcee;73724;-0,711164935615656;7,37791458565774;-2,39203751091145;0,0175098339868891;0,25383602467634;-3,29887629783232;-0,711164935615655;7,32037151259437;8,03153644821002;7,17226870161155;7,02690807622545;7,45494862898661;7,62736064355386;7,88596163353765;8,04175578366078;8,16689192743164;0,389263741438731;0,763762615825973;-1,96475757477525;0,0901852536892866;7;0,473917740851919;0,386493171790642;237,986821705333
17511293;Gm5741;100503710;-0,70012118933565;4,74858681189864;-2,39198149673741;0,0175124438338189;0,25383602467634;-3,29899874594528;-0,70012118933565;4,5952566305628;5,29537781989845;4,54801570845582;4,57913707010956;4,76208245112698;4,49179129255883;5,23885769949424;4,93707436550061;5,71020139470049;0,383227802693437;0,763762615825973;-3,69903612764942;0,00766472221006632;7;0,247814236315811;0,386493171790642;237,986821705333
17547507;Col6a1//Gm5963//Rps21//Gm19810;12833;-0,708201663918791;9,19104370765291;-2,39069100334556;0,0175726663862687;0,25383602467634;-3,30181903519545;-0,708201663918791;9,0816699052281;9,78987156914689;8,98430881539436;8,68746811265154;9,47656884948034;9,17833384338615;9,47194536776272;9,60844044784857;10,2892288918294;0,387860094204671;0,763762615825973;-2,14758413770073;0,0688588289224085;7;0,431765918500691;0,386493171790642;237,986821705333
17458813;Aqp1;11826;-0,709520963465819;8,34448252754939;-2,38983466685171;0,0176127291883951;0,25383602467634;-3,30368970369202;-0,70952096346582;8,16899958777892;8,87852055124474;8,09762677944522;7,83577662179469;8,44079716945576;8,30179778042002;8,4783509349409;8,69306920317366;9,46414151561967;0,388721872370412;0,763762615825973;-2,02795614876741;0,0821601828825995;7;0,458087324481327;0,386493171790642;237,986821705333
17515132;Atg4d;235040;-0,70092334729623;6,56512873760663;-2,38927262661132;0,0176390674129172;0,25383602467634;-3,30491713498758;-0,70092334729623;6,37959631539224;7,08051966268847;6,06528176313238;6,18268681951982;6,74171570542371;6,52870097349304;6,96022245357161;7,05074264909579;7,23059388539801;0,384101870235878;0,763762615825973;-3,14989803091395;0,0161543659284931;7;0,291350410514248;0,386493171790642;237,986821705333
17310882;Pgcp;54381;-0,727986047445843;6,65113498651221;-2,38913608539453;0,0176454712234975;0,25383602467634;-3,30521528384744;-0,727986047445842;6,46656463160521;7,19455067905105;6,08015712808772;5,90929051316083;7,39227292648588;6,48453795868639;6,73996235368711;6,93303671523118;7,91065296823486;0,398954870003491;0,763762615825973;-1,35896721148497;0,216316246684445;7;0,701383718690086;0,386493171790642;237,986821705333
17285851;Hist1h2bc//Hist1h2bg//Hist1h2be;68024;-0,711463703944357;9,93204069716116;-2,38857444826956;0,0176718336835247;0,25383602467634;-3,30644149375081;-0,711463703944355;9,80816301190649;10,5196267158508;9,49372164234505;9,65895458942324;10,1114377625564;9,96853805330129;10,2807754202785;10,5444465813297;10,7336581459443;0,389991884657475;0,763762615825973;-1,8840557003757;0,10155880410001;7;0,49442521818202;0,386493171790642;237,986821705333
17233744;Tysnd1;71767;-0,69921931524239;6,95924266019599;-2,38856890654419;0,0176720939772958;0,25383602467634;-3,30645359151069;-0,699219315242389;6,73285020988931;7,4320695251317;6,52286511025797;6,59614127442962;7,02032216711278;6,79207228775689;7,45203524273166;7,60873900589952;7,23543432676393;0,38328095965682;0,763762615825973;-3,65211273796174;0,00815506492408081;7;0,250674896530614;0,386493171790642;237,986821705333
17360216;Gsto1;14873;-0,699089128814737;6,18089608663476;-2,3858665662344;0,0177994258668326;0,25383602467634;-3,31234970345811;-0,699089128814737;6,00662447075795;6,70571359957269;5,86908913120373;5,81331054851019;6,16841453719788;6,17568366611999;6,53610563658376;6,47337997848016;7,10765518365414;0,383643637752075;0,763762615825973;-3,39772370775463;0,0114780095793583;7;0,26939286633936;0,386493171790642;237,986821705333
17224577;Resp18;19711;-0,70513655343413;8,26307361815613;-2,38583876050395;0,0178007402415367;0,25383602467634;-3,31241033849458;-0,705136553434125;8,17445128552201;8,87958783895613;8,06108575746017;7,98056307144419;8,39942099870588;8,2567353144778;8,47260681165393;8,96318554955396;9,20297115566052;0,386966831705357;0,763762615825973;-2,29240339947143;0,0556101892563767;7;0,402739093095449;0,386493171790642;237,986821705333
17234718;Gm2696;100040299;0,700896711330221;5,53475743204646;2,38490477252746;0,0178449395174004;0,25383602467634;-3,31444666456424;0,700896711330222;5,84648632140982;5,1455896100796;5,89759721317496;6,24817929598043;5,86636095373954;5,37380782274435;5,07298675069969;5,0211992021691;5,34258287736999;0,38479071378033;0,763762615825973;2,85357828570365;0,0245622908826676;7;0,321592442133638;0,386493171790642;237,986821705333
17396152;Car3;12350;-0,695487734515337;5,26808945392104;-2,38440122835075;0,0178688089429884;0,25383602467634;-3,31554420133363;-0,695487734515337;5,00574448231196;5,7012322168273;5,15442387653657;4,96181380986686;4,93761530625122;4,9691249365932;5,48710599353806;5,81090199095936;5,80568866598447;0,381901831721306;0,763762615825973;-5,65770081776474;0,000768305367155315;7;0,16095004419577;0,386493171790642;237,986821705333
17481305;Trim12c//Trim5;319236;-0,701911646872471;5,36804355622457;-2,38374928423049;0,0178997547532593;0,25383602467634;-3,31696486653385;-0,701911646872468;5,15216899956266;5,85408064643513;4,75998108682662;4,88186053022351;5,51476160248271;5,45207277871781;5,70492633681739;5,57333866481199;6,28397693767601;0,385534702980377;0,763762615825973;-2,61532966725197;0,0346436983526233;7;0,351396645624846;0,386493171790642;237,986821705333
17393008;Dusp15;252864;-0,72693353675461;4,84990527788183;-2,38254752332111;0,0179569225152803;0,25383602467634;-3,31958268031561;-0,726933536754609;4,65998491640115;5,38691845315576;4,54703317085356;4,29491399225321;5,16203342627363;4,63595907622419;4,53243954433772;4,81661851985469;6,81169729527486;0,399479719534643;0,763762615825973;-1,3372155462581;0,222969309153715;7;0,711762153123044;0,386493171790642;237,986821705333
17267106;Znhit3;448850;-0,698311444228335;7,05245133857712;-2,38240205530189;0,0179638533349945;0,25383602467634;-3,31989947024837;-0,698311444228336;6,89064960282825;7,58896104705659;6,70563558334229;6,61145025828297;7,24872777993312;6,99678478975463;7,56881122511329;7,60861904108967;7,5894528749668;0,383774140258235;0,763762615825973;-3,3148389214441;0,0128558103739974;7;0,275821637850392;0,386493171790642;237,986821705333
17444628;Bud31//LOC100045848;231889;-0,705306083808228;6,28889281546456;-2,38151892672806;0,0180059805972937;0,25383602467634;-3,32182228993187;-0,705306083808228;6,13189469419752;6,83720077800575;5,79002497946213;5,95578502513684;6,45871282360563;6,32305594858548;6,66492723862657;6,79742276206018;7,0492523333305;0,38776195440285;0,763762615825973;-2,15425134952228;0,0681842526552721;7;0,42866977137103;0,386493171790642;237,986821705333
17345706;Tomm6//Gm14872;66119;-0,703815000029223;9,00529237777313;-2,38131212465976;0,0180158581031819;0,25383602467634;-3,32227245825708;-0,70381500002922;8,83346624335119;9,53728124338041;8,68390659841796;8,48461360284597;9,12844540616065;9,03689936598019;9,19270677430803;9,48207908578852;9,93705787004467;0,386975792460888;0,763762615825973;-2,28639696722929;0,0561046974688049;7;0,403040311785245;0,386493171790642;237,986821705333
17277265;Rnf113a2;66381;-0,706773408916189;7,12898032993313;-2,38090331192711;0,0180353983136255;0,25383602467634;-3,32316225547931;-0,706773408916187;6,99849820380622;7,7052716127224;6,61098126731668;6,72914347355169;7,16264030948197;7,49122776487453;7,44730054826882;7,63760097500427;8,03091331489412;0,38866912754325;0,763762615825973;-2,02704604944827;0,082270587409956;7;0,456518298271231;0,386493171790642;237,986821705333
17267454;Prr11;270906;-0,706174714177445;6,39520864356983;-2,38083545139349;0,0180386436815638;0,25383602467634;-3,32330994256852;-0,706174714177442;6,15105832526695;6,85723303944439;6,37991722730064;5,49826909152821;6,41525748291648;6,31078949932247;6,42488489499273;7,06282246600677;7,08399175733369;0,388350961866633;0,763762615825973;-2,0687266401895;0,0773620436623481;7;0,446941475800856;0,386493171790642;237,986821705333
17423778;4933421O10Rik;100504166;-0,699478049032499;6,09145331139781;-2,38063890945737;0,0180480460236912;0,25383602467634;-3,32373766058135;-0,6994780490325;5,90770759019088;6,60718563922338;5,90490150616677;5,58580412397919;6,05375681977004;6,08636791084753;6,53953466777965;6,76266819957699;6,5193540503135;0,384699981639093;0,763762615825973;-2,882052218372;0,023582354325702;7;0,317770697879614;0,386493171790642;237,986821705333
17377122;Gm561;228715;-0,699958070339112;7,34133055610514;-2,38026087204826;0,0180661430450383;0,25383602467634;-3,32456025774999;-0,699958070339112;7,21704900170775;7,91700707204686;6,95939415814625;6,99343434414799;7,54826813656757;7,36709936796918;7,61663288649987;7,97991163650623;8,15447669313448;0,385025125161896;0,763762615825973;-2,76653788454351;0,0278325512525399;7;0,331266108914884;0,386493171790642;237,986821705333
17322429;Ppp1r1a;58200;-0,708337474664823;7,92293489106645;-2,37972691796023;0,0180917311925122;0,25383602467634;-3,32572191275068;-0,708337474664821;7,69303279971063;8,40137027437545;7,35100604355025;7,46245623981605;8,13624981408929;7,82241910138691;7,9576177075492;8,08714475918993;9,15934835638721;0,389721799076692;0,763762615825973;-1,90470976942633;0,0985212464485325;7;0,486914841654862;0,386493171790642;237,986821705333
17338946;Crb3;224912;-0,700926463944754;5,16851311018779;-2,37930629770068;0,0181119106373135;0,25383602467634;-3,32663682731408;-0,700926463944752;4,94196685274241;5,64289331668716;4,79049940776921;4,99213908058594;5,19252324543527;4,79270567717923;5,50627526146052;5,39453791327927;6,0278667753217;0,385712493562712;0,763762615825973;-2,56234155474959;0,0374235550540431;7;0,358159966353619;0,386493171790642;237,986821705333
17253570;Spag5;54141;-0,714046827103101;6,27365561254535;-2,37780968669798;0,0181838721293219;0,25383602467634;-3,32989094110614;-0,7140468271031;6,12078049677187;6,83482732387497;6,03416325334797;5,54698125361177;6,56369494106433;6,33828253906339;6,31065330606024;6,52728869592716;7,66653996963749;0,393179806639255;0,763762615825973;-1,62295585604512;0,14862832827014;7;0,576051868175314;0,386493171790642;237,986821705333
17345404;Gm5093;328825;-0,697661242828358;4,88241502615076;-2,37752623390234;0,0181975297153978;0,25383602467634;-3,33050703917345;-0,697661242828358;4,82371937101753;5,52138061384589;5,10153229620787;4,90065887966856;4,65998922734428;4,63269708084941;5,67454925264793;5,37659912423492;5,51299346465481;0,38420311583997;0,763762615825973;-3,08613991467901;0,0176624336472768;7;0,295985604123705;0,386493171790642;237,986821705333
17460342;Tprkb;69786;-0,706839013023615;7,192991111697;-2,37707254753932;0,0182194084616599;0,25383602467634;-3,33149300246358;-0,706839013023611;7,0127072526733;7,71954626569691;6,82781948590039;6,64160284459489;7,68095417371225;6,90045250648568;7,4545507180075;7,54447729609076;8,15961078299248;0,389331621329373;0,763762615825973;-1,9448143428573;0,0928742020169935;7;0,475865221968353;0,386493171790642;237,986821705333
17469848;Vgll4;232334;-0,700119469854397;6,26571684419265;-2,37685801526458;0,0182297622160099;0,25383602467634;-3,33195916735078;-0,700119469854396;6,10343366079857;6,80355313065296;5,93893277129203;5,95491270477386;6,39932639676367;6,12056277036472;6,41371473949233;6,89332633212989;7,10361832033667;0,385665258867628;0,763762615825973;-2,57220822863168;0,03688892287903;7;0,356375332115411;0,386493171790642;237,986821705333
17342689;2900010M23Rik;67267;-0,702505313316003;8,52146151808011;-2,37669883440867;0,0182374479501892;0,25383602467634;-3,33230503127033;-0,702505313316001;8,30423077248021;9,00673608579621;8,09215400030177;8,01258364549953;8,68489415727876;8,42729128684079;8,75345548247807;8,87197630194539;9,39477647296518;0,387005434088667;0,763762615825973;-2,27652299341678;0,0569273365990695;7;0,404035174152956;0,386493171790642;237,986821705333
17358498;Ak3//1700018L02Rik;56248;-0,702879284683332;4,98345435965863;-2,37576435123668;0,0182826252218313;0,25383602467634;-3,33433500673849;-0,702879284683333;4,74175187564903;5,44463116033237;4,3115394750301;4,80131155166255;5,01996166561909;4,83419481028439;5,59935582729307;5,55236702242377;5,18217063128026;0,387363758146314;0,763762615825973;-2,2128660336152;0,0625321695900838;7;0,415879223407661;0,386493171790642;237,986821705333
17266370;Snord4a//Tlcd1;100216539;-0,698983412947853;6,28990419657686;-2,37544925543108;0,0182978806293468;0,25383602467634;-3,33501931726212;-0,698983412947855;6,20709485337918;6,90607826632704;6,21735012910534;5,89423127491912;6,88990374845158;5,82689426104069;6,76157590405669;6,91651514349616;7,04014375142826;0,385267802293896;0,763762615825973;-2,68384146427407;0,0313642325331251;7;0,340997829522745;0,386493171790642;237,986821705333
17338200;Tbcc;72726;-0,700655626802453;8,42262900423074;-2,37534266259991;0,0183030438736328;0,25383602467634;-3,33525079109446;-0,700655626802453;8,26932254010762;8,96997816691007;8,15585405531188;8,05578348433322;8,44942361403179;8,41622900675357;8,72028956737742;8,90001153774584;9,28963339560695;0,386206828354081;0,763762615825973;-2,43760548032116;0,0449164685690246;7;0,376342096119665;0,386493171790642;237,986821705333
17463833;H2afj;232440;-0,704549104809666;5,18846557985364;-2,3750036458552;0,0183194740193785;0,25383602467634;-3,33598692407619;-0,704549104809666;5,01130890094765;5,71585800575732;4,63917131388717;4,9834386517401;5,41977792045886;5,00284771770447;5,45689845135215;5,58491032130544;6,10576524461436;0,388408378625107;0,763762615825973;-2,05594757907677;0,0788352669466443;7;0,448684258637359;0,386493171790642;237,986821705333
17320974;Rpap3;71919;-0,701176121431689;6,86326761397942;-2,37478952704147;0,0183298577897887;0,25383602467634;-3,33645180509625;-0,701176121431687;6,69607645177654;7,39725257320823;6,51640330327508;6,40673137916279;7,06856045762297;6,79261066704532;7,37583129734966;7,51995798728663;7,29596843498839;0,386583751091321;0,763762615825973;-2,35609720697844;0,0506311804010818;7;0,389650749848912;0,386493171790642;237,986821705333
17518799;Rps27l;67941;-0,698620616459419;6,00911077658822;-2,37421512753868;0,0183577391146926;0,25383602467634;-3,33769870733709;-0,698620616459417;5,78816952744637;6,48679014390578;5,46686194227012;5,50109688917003;6,04513809429233;6,13958118405299;6,07763290252696;6,44518339036867;6,93755413882172;0,385267995046061;0,763762615825973;-2,68238850372553;0,0314303145278312;7;0,341005451195616;0,386493171790642;237,986821705333
