;SymbolsA;EntrezsA;logFC;AveExpr;t;P.Value;adj.P.Val;B;logFC validation;SST;CTL;DB4.SST;DB5.SST;DB8ud.SST;C7.CTL;C8.CTL;C10.CTL;s.post;s.unscaled;t.ord;p.ord;df.res;s.res;s.prior;df.prior
17266289;Cryba1;12957;-5,74788431827164;7,63378746750736;-13,0729621989381;5,55004615322841e-30;3,8706021872615e-26;56,1136692300676;-5,74788431827164;4,49344566375559;10,2413299820272;3,76616544571965;5,09867236793703;4,61549917761008;10,8437386125711;7,70038626183447;12,1798650716761;0,538492480359744;0,816496580927726;-3,12643272398506;0,0166927851304605;7;2,25166906236265;0,386493171790642;237,986821705333
17223844;Crygb;12965;-5,13965503859035;6,4455810050446;-12,8788264887098;2,4915118143646e-29;8,68790169668935e-26;54,6918329014222;-5,13965503859035;4,27460257495959;9,41425761354994;4,00649572118848;4,50612048854614;4,31119151514415;9,54476363349435;7,31243609726025;11,3855731098952;0,488768612167712;0,816496580927726;-3,47446883211395;0,0103432402450707;7;1,81172042501978;0,386493171790642;237,986821705333
17329345;Crygs;12970;-5,41125460490005;7,25199138553875;-12,1230707261955;8,25753123678783e-27;1,91960076151194e-23;49,1911531695868;-5,41125460490006;4,40439908167101;9,81565368657106;3,82126353294018;4,85475922093859;4,53717449113425;10,0523319391675;7,31115531966914;12,0834738008766;0,546677197125065;0,816496580927726;-2,85704939394762;0,024440569080098;7;2,31966809505813;0,386493171790642;237,986821705333
17451195;Cryba4;12959;-4,60643789238343;7,06290509880079;-9,76430535862346;3,10605454562784e-19;5,41540610030215e-16;32,6159586809253;-4,60643789238343;4,82807707605967;9,4345149684431;4,39066833845846;4,95080694021472;5,14275594950583;9,8382266704251;6,57746483093341;11,8878534039708;0,577789302656122;0,816496580927726;-2,1951597958599;0,0641879910896773;7;2,57006856390173;0,386493171790642;237,986821705333
17223834;Crygd;12967;-3,5501655922808;5,8363602427059;-9,69781214018338;4,97693489787523e-19;6,94182879555637e-16;32,1674060191853;-3,55016559228079;4,53374855408203;8,08391414636283;4,78848096658171;4,18737873602229;4,6253859596421;7,91763892728105;6,05535347662278;10,2787500351846;0,448353405787315;0,816496580927726;-3,10827609036329;0,0171225150319271;7;1,39886129009492;0,386493171790642;237,986821705333
17223839;Crygc;12966;-3,86014133338195;5,45746672129675;-9,50373893420336;1,95491841067842e-18;2,27226683267856e-15;30,8657071196873;-3,86014133338195;3,68295758094341;7,54309891432536;3,16567522134296;3,53804906991525;4,34514845157203;7,5991321930891;5,53709935798719;9,49306519189978;0,497455615483247;0,816496580927726;-2,49790347794366;0,0411181681038319;7;1,89266252385308;0,386493171790642;237,986821705333
17335893;Cryaa;12954;-4,04929993521826;6,47952771212536;-9,03727500989251;4,97736724510713e-17;4,95887988105387e-14;27,7856155302934;-4,04929993521826;4,31585985271935;8,36515978793761;4,70471423054959;4,40807999013358;3,83478533747488;8,0836433000456;5,87256920724232;11,1392668565249;0,548767114307816;0,816496580927726;-2,12221857089744;0,0714869191005697;7;2,33687490835953;0,386493171790642;237,986821705333
17211533;Lgsn;266744;-3,46001028056123;5,78186015032291;-8,8248251907168;2,11920354447667e-16;1,84741568989754e-13;26,4072569423389;-3,46001028056122;4,38990102756433;7,84991130812555;4,05825438113581;4,23259155485555;4,87885714670161;7,62025377727732;5,17866557190197;10,7508145751974;0,480194196995231;0,816496580927726;-2,4500470271189;0,044104222379547;7;1,72961163568469;0,386493171790642;237,986821705333
17548025;Cryaa;12954;-4,31598445218075;6,28431869462522;-8,61333969464679;8,81267417957971e-16;6,82884330315432e-13;25,0514695320193;-4,31598445218074;3,85357086975482;8,16955532193556;3,59586558022735;3,88600117385613;4,07884585518098;8,67447079047205;5,10018752217347;10,7340076531612;0,613696894608656;0,816496580927726;-1,85700701995004;0,105674750546038;7;2,84650502988213;0,386493171790642;237,986821705333
17315007;Mettl7a3;668178;2,6959331996465;5,08646563681244;7,94928308777362;6,86881065922443e-14;4,50759608754927e-11;20,9092054397195;2,6959331996465;6,64592142945958;3,94998822981308;8,2162588760395;4,9368702750171;6,78463513732214;4,17039335571915;3,26048929949198;4,41908203422813;0,415362029936981;0,816496580927726;3,37073130655169;0,0119084142622008;7;0,979559051017681;0,386493171790642;237,986821705333
17224386;Cryba2;12958;-3,5915637183109;6,72698255788743;-7,94390779775264;7,1097730087528e-14;4,50759608754927e-11;20,8764324772319;-3,59156371831089;4,73024473847958;8,32180845679047;3,91373806410921;5,64676285652681;4,63023329480271;7,3599612171976;6,05345565225863;11,5520085009152;0,553726120225338;0,816496580927726;-1,85018649993834;0,106737878974722;7;2,37746262034879;0,386493171790642;237,986821705333
17454568;Grifin;77998;-3,46406549812989;6,90462618614286;-7,89832140274297;9,51960072747489e-14;5,53247462278416e-11;20,599007148526;-3,46406549812989;5,17855840177167;8,64262389990156;5,26331181578232;5,5034986495089;4,76886474002379;8,77428337968744;6,0388181906593;11,1147701293579;0,537151660038263;0,816496580927726;-1,893650665542;0,100136518442885;7;2,24043247796436;0,386493171790642;237,986821705333
17440658;Crybb1;12960;-3,01733374743773;6,6432350252492;-6,87658729736002;5,06886003581949e-11;2,71924845306193e-08;14,6397193082956;-3,01733374743773;5,15465720519943;8,17199095263716;5,29512719646365;5,17047651557208;4,99836790356256;7,89143231234402;5,86721224129282;10,7573283042746;0,537397966847573;0,816496580927726;-1,64792245618238;0,143359597122356;7;2,24249874051242;0,386493171790642;237,986821705333
17379260;R3hdml;100043899;-2,40701973751767;5,56886676208755;-6,28412531949691;1,49633192007924e-09;7,45387057902328e-07;11,4353846505921;-2,40701973751767;4,37238857542163;6,7794083129393;4,34644104002003;4,65403589969507;4,1166887865498;5,49537170452659;5,2667130889777;9,57614014531362;0,469116214108076;0,816496580927726;-1,8200557575118;0,11155943242984;7;1,61972239954521;0,386493171790642;237,986821705333
17451323;Crybb2;12961;-2,24530742815969;7,05858290767296;-6,25704426773087;1,73823768515827e-09;8,08164641086252e-07;11,2937503044008;-2,24530742815969;5,79694756758985;8,04225499574954;5,64976140383322;5,73859793683115;6,0024833621052;7,57504840044843;6,82201344488293;9,72970314191727;0,439493255868123;0,816496580927726;-2,12066843947052;0,0716507408486263;7;1,29672734603558;0,386493171790642;237,986821705333
17346812;Gm10495;100504611;-1,94241256183343;6,52732280229905;-6,06864876456613;4,87005458654725e-09;2,07895773435447e-06;10,3206438992446;-1,94241256183343;5,5398559689971;7,48226853083052;4,97283238743685;6,67316871248663;4,97356680706781;7,20875917075567;7,63332065727751;7,60472576445838;0,392008157915227;0,816496580927726;-4,34598410578715;0,0033713400227545;7;0,5473926653492;0,386493171790642;237,986821705333
17548750;Cryab;12955;-2,51247065077804;6,29651068914444;-6,061292825066;5,0677203160347e-09;2,07895773435447e-06;10,2830866771222;-2,51247065077804;4,903635700107;7,41610635088504;4,91795127247437;4,98531022897673;4,80764559886989;6,87525012250492;5,79741798660446;9,57565094354573;0,507669837585976;0,816496580927726;-1,54994697664024;0,165087702809189;7;1,98531665304608;0,386493171790642;237,986821705333
17533312;Gm14475//Gm14478//Gm14482//Gm14479//Gm14476//Gm14477//Gm14483;100042946;2,00856396591112;7,32261963323757;5,99832507636862;7,11421486626988e-09;2,75636302652034e-06;9,96295665730422;2,00856396591112;7,87457850206034;5,86601453614921;8,83224253745108;6,4051796930228;8,38631327570712;6,62655524777042;4,9962317994114;5,97525656126582;0,410110886754551;0,816496580927726;2,73697730048163;0,0290446158901534;7;0,898793868578564;0,386493171790642;237,986821705333
17451334;Crybb3;12962;-2,34962065188902;6,52667629847728;-5,91739166363015;1,09622107644245e-08;4,02370830900509e-06;9,55510449343697;-2,34962065188902;5,35101596611429;7,70063661800331;4,92320955118553;5,51050572893975;5,61933261821759;6,9422876133976;5,89272434760517;10,2668978930072;0,48630984844283;0,816496580927726;-1,60907173750278;0,151636009126809;7;1,78841364001763;0,386493171790642;237,986821705333
17517132;Cryab;12955;-2,09522423307748;8,47399962765159;-5,83034147985472;1,73725400539035e-08;5,83998879899511e-06;9,12101996094442;-2,09522423307748;7,40603247270453;9,50125670578201;6,98128149686654;7,93985037687336;7,29696554437368;9,25939671278315;8,18460887358774;11,0597645309751;0,440131190041541;0,816496580927726;-1,96746046912297;0,0898267528669253;7;1,30427786181692;0,386493171790642;237,986821705333
17530301;Bfsp2;107993;-2,29524564337203;5,55040927841201;-5,82802793628351;1,75852831630194e-08;5,83998879899511e-06;9,10954871261891;-2,29524564337203;4,39310904711719;6,68835469048922;4,19457910263603;4,65570890804881;4,32903913066672;6,16569156684866;4,75289661112518;9,14647589349381;0,482339885984896;0,816496580927726;-1,60598654914336;0,152311999903295;7;1,7503822381347;0,386493171790642;237,986821705333
17285225;Nid1;18073;-2,78525397136678;5,55309068367769;-5,81689192910093;1,8645434021046e-08;5,91060258467157e-06;9,05438068396401;-2,78525397136678;3,92263943031822;6,707893401685;3,8184986086378;4,09799245582671;3,85142722649015;4,62313231018308;4,81967069439114;10,6808772004808;0,586434398048335;0,816496580927726;-1,29325376336289;0,23696371344254;7;2,63770778295221;0,386493171790642;237,986821705333
17284614;Ighg3;380795;1,97421827060323;4,22259400171095;5,56875264369517;6,73084507900123e-08;2,04090928612846e-05;7,84582493075373;1,97421827060323;4,9910843029693;3,01686603236607;6,44577191734363;2,98270965120467;5,5447713403596;3,36546915496823;2,74119175829538;2,9439371838346;0,434193051233186;0,816496580927726;1,96155128594325;0,090612345176208;7;1,23265382825113;0,386493171790642;237,986821705333
17328062;Emp2;13731;-1,78979459266059;5,95326970158576;-5,45040967286976;1,22401975900005e-07;3,55679741636096e-05;7,28366541376396;-1,78979459266059;5,12296171981097;6,91275631247156;5,01306050409452;5,51289308389842;4,84293157143998;6,25973807221581;6,36028031385979;8,11825055133909;0,402179263536222;0,816496580927726;-2,87249013455746;0,0239067575811188;7;0,763115501019177;0,386493171790642;237,986821705333
17512379;Mir328;723841;2,40243243913248;6,58764871376183;5,35973752365862;1,92324708128355e-07;5,36509005794859e-05;6,85929827918242;2,40243243913248;7,36913293027395;4,96670049114148;11,5090449385075;4,04973321180858;6,54862064050576;5,12351650770732;4,43282320193799;5,34376176377912;0,548975914530194;0,816496580927726;1,25817949832594;0,248668128729637;7;2,33859064831944;0,386493171790642;237,986821705333
17292329;Mirlet7a-1;387244;1,84832616969286;6,75594222954045;5,25059921557631;3,28889241864714e-07;8,82182143370968e-05;6,35591560158124;1,84832616969286;7,65357693032568;5,80525076063282;9,82329455371175;5,95937175545713;7,17806448180817;6,45579954032526;5,24585934321792;5,71409339835528;0,431137076750148;0,816496580927726;1,89508930025706;0,0999249438563456;7;1,19452312705429;0,386493171790642;237,986821705333
17434467;Gm9897;208595;-1,65525761121424;4,96951096718435;-5,20500121358127;4,10542336058604e-07;0,000106041564876767;6,14802600747112;-1,65525761121424;4,32170227387143;5,97695988508567;4,1447817131114;4,27598758479613;4,54433752370675;5,47761913725707;6,15976487742127;6,29349564057865;0,389484687318964;0,816496580927726;-4,22146200656084;0,00392947692823621;7;0,48022895077957;0,386493171790642;237,986821705333
17446300;Crygn;214301;-2,21152507906047;5,27687344337991;-5,07821628752363;7,54864948002135e-07;0,00018786728429296;5,5775905392464;-2,21152507906047;4,14770304332383;6,35922812238431;4,00353590404158;4,59190689150185;3,84766633442807;5,22541968588824;4,36155084542317;9,4907138358415;0,533367199263978;0,816496580927726;-1,22638772428047;0,259701432539238;7;2,20856254910926;0,386493171790642;237,986821705333
17358638;Rpl31-ps20;625917;-1,64167887855255;9,00612304060359;-5,07100560324659;7,81208953899605e-07;0,00018786728429296;5,54548653818041;-1,64167887855255;8,08886681447021;9,73054569302276;7,3640295911854;9,19365116339947;7,70891968882575;9,3045799592475;9,50276805620804;10,3842890636127;0,396496857682797;0,816496580927726;-3,0895991390408;0,017576879283557;7;0,650776264652687;0,386493171790642;237,986821705333
17396056;Fabp5;16592;-1,81445967128267;6,72270875658472;-5,033974863817;9,3116701346231e-07;0,000216465291729538;5,38119349962698;-1,81445967128267;5,94138825840435;7,75584792968702;5,64064412190911;6,51289408242313;5,67062657088082;7,36376511522793;6,57739582617141;9,32638284766172;0,441450391960301;0,816496580927726;-1,68379201719263;0,136095979069847;7;1,31978899653857;0,386493171790642;237,986821705333
17548717;Fabp5//Gm3601;16592;-1,69847620408868;9,57900016952405;-4,99795400967809;1,10358983759122e-06;0,000248272113785845;5,22231290445168;-1,69847620408868;8,73005418266476;10,4285303867534;8,13786734186331;9,3883583661518;8,66393683997917;10,1245965295968;9,63225571351662;11,5287389171469;0,416210316483535;0,816496580927726;-2,09680535829743;0,0742204768517831;7;0,992080648738593;0,386493171790642;237,986821705333
17548238;Fabp5;16592;-1,663955397546;9,62134296552925;-4,91236028993981;1,64638847090252e-06;0,000358809787377317;4,84848753758963;-1,663955397546;8,78403244616105;10,447987843707;8,1798456039357;9,44543851350328;8,72681322104416;10,1756156027972;9,67862835797153;11,4897195703524;0,414855735142706;0,816496580927726;-2,09658088320226;0,0742450812666626;7;0,972021091910442;0,386493171790642;237,986821705333
17502049;2010320M18Rik;72093;-1,56792371591488;6,99552036773955;-4,90565859908398;1,6983970000838e-06;0,000358927899351043;4,81943998690335;-1,56792371591488;6,36744668462207;7,93537040053695;5,72047600034597;7,27805268604218;6,10381136747807;7,71962071380253;7,82171123146869;8,26477925633963;0,391447242202823;0,816496580927726;-3,60175078266837;0,0087194517190529;7;0,533159189980747;0,386493171790642;237,986821705333
17329525;Mir690;751543;1,62898738609257;5,75553369019174;4,82316708774673;2,48403470664686e-06;0,000509519354239859;4,4645477373924;1,62898738609257;6,44778168115441;4,81879429506184;6,84471926656872;4,92028394474505;7,57834183214946;5,57673200291822;4,96083222859889;3,91881865366843;0,413648109298764;0,816496580927726;2,0916467184989;0,0747879663733304;7;0,953838872039669;0,386493171790642;237,986821705333
17518278;Lctl;235435;-1,9629576502304;4,73291767585391;-4,80355016443017;2,71714304747233e-06;0,000541410160373487;4,38087865201356;-1,9629576502304;3,77761039669569;5,74056804692609;3,85225044543179;3,52441629669278;3,95616444796251;4,46983416170682;3,8495943837238;8,90227559534766;0,500488645394164;0,816496580927726;-1,25185781992559;0,250829628216547;7;1,92044358122193;0,386493171790642;237,986821705333
17449084;Igfbp7;29817;-1,7893830800904;6,8246333809624;-4,77869541454144;3,04295836698176e-06;0,000589488656981411;4,27527223480468;-1,7893830800904;5,90362753855924;7,69301061864964;5,39115761342593;6,66839056030959;5,65133444194221;6,46256502157483;6,63149101496524;9,98497581940886;0,458605866284511;0,816496580927726;-1,45066726080617;0,190161187661827;7;1,51071014663812;0,386493171790642;237,986821705333
17514867;Slc36a4;234967;-1,51979369853438;8,63001696698975;-4,71598035496955;4,04146377706915e-06;0,00075602574495135;4,010809281469;-1,51979369853438;7,78485817013319;9,30465186866757;7,33547349205453;8,952723635156;7,06637738318904;9,19855072396003;9,04898924261485;9,66641563942783;0,394691961744878;0,816496580927726;-3,04555455845956;0,0186999561420238;7;0,61117261310686;0,386493171790642;237,986821705333
17211443;Mir30c-2;723964;1,57152819588996;5,89941494495058;4,7117341925471;4,11944053744642e-06;0,00075602574495135;3,99300807845349;1,57152819588996;6,55167466540483;4,98014646951487;7,40754308633;5,79141857174529;6,45606233813919;6,27765574288171;4,82825002417888;3,83453364148402;0,408495262998489;0,816496580927726;2,20556823967316;0,0632093547890936;7;0,872664496859422;0,386493171790642;237,986821705333
17249108;Mir340;723845;1,52882374651562;6,09354220818882;4,69736259952739;4,39427054496187e-06;0,000785785712322156;3,93285657902321;1,52882374651562;6,69367704215506;5,16485329563944;7,2447715095394;6,16271492413467;6,67354469279111;6,02618140491886;5,61882454891356;3,8495539330859;0,39861071040057;0,816496580927726;2,6960614681799;0,0308141618129474;7;0,694501614635198;0,386493171790642;237,986821705333
17399812;S100a6;20200;-1,61220159712103;6,81477467452496;-4,67268608858447;4,90789277111119e-06;0,000855691104643237;3,82993005052435;-1,61220159712103;6,04514005666998;7,65734165379101;5,44663018432252;6,84532400210685;5,84346598358057;6,90448948725235;6,86126961903347;9,20626585508719;0,422569716923028;0,816496580927726;-1,82475028681508;0,110794623139454;7;1,08208539655564;0,386493171790642;237,986821705333
17332656;A630089N07Rik;320586;-1,47465292407664;5,81812339992079;-4,64563263587245;5,53740617561105e-06;0,000941899284602719;3,71760706029042;-1,47465292407664;5,27946031253361;6,75411323661025;5,63968546299204;4,77544848241799;5,4232469921908;7,17850345542202;6,36008521595294;6,72375103845579;0,388768063987541;0,816496580927726;-3,93088556560576;0,00566923462040775;7;0,459457182281813;0,386493171790642;237,986821705333
17511073;Mir181d;100049549;1,46185257951984;6,34410300757211;4,57624215229488;7,52793215029163e-06;0,00124999520990795;3,43199325446996;1,46185257951984;6,98952850476866;5,52767592524881;7,49426900464203;6,13632388923024;7,3379926204337;5,53118794069151;5,47025634451392;5,58158349054102;0,391237261909239;0,816496580927726;3,39258919902503;0,0115585742466333;7;0,527737472610012;0,386493171790642;237,986821705333
17391137;Usp50;75083;-1,50167792515937;5,54693945748979;-4,56350840676487;7,96129046480365e-06;0,00129121022561723;3,37997108384265;-1,50167792515937;4,57744550409245;6,07912342925182;3,92035060392604;6,10737252523559;3,70461338311572;5,58776432386349;6,40567502161137;6,2439309422806;0,403017190588394;0,816496580927726;-2,36265896018798;0,0501447567408428;7;0,778433268750125;0,386493171790642;237,986821705333
17533299;Gm14475//Gm14478//Gm14482//Gm14479//Gm14476//Gm14477//Gm14483;100042946;-1,44478837795466;4,48453887754304;-4,55313208277563;8,33206740838704e-06;0,00132063268422935;3,33766970957394;-1,44478837795466;3,88331142762671;5,32809980558137;3,71447066681486;4,40212659544268;3,53333702062259;5,54552361487066;4,84814870230858;5,59062709956488;0,388632950675887;0,816496580927726;-3,88525503492031;0,00601207510902857;7;0,455439125679542;0,386493171790642;237,986821705333
17395131;Mir298;723832;1,54410902817952;4,93716692003865;4,51810999840593;9,71009296554002e-06;0,00150484862981502;3,19549141964789;1,54410902817952;5,73420419710219;4,19009516892267;7,9000711159982;4,55640816773672;4,74613330757164;4,38489332931503;3,75513867519331;4,43025350225966;0,418568740867209;0,816496580927726;1,84282125839933;0,107897536350191;7;1,02621977281451;0,386493171790642;237,986821705333
17312829;Lgals1;16852;-1,51518349904861;7,70217897137619;-4,50041666102223;1,04870909420419e-05;0,00158993417890871;3,12401324678247;-1,51518349904861;6,95430415354832;8,46948765259694;6,04316097876268;8,0350035106379;6,78474797124439;8,00893598912331;8,01864234977223;9,38088461889527;0,412342536136519;0,816496580927726;-1,98717425669176;0,087254035749001;7;0,933845239504228;0,386493171790642;237,986821705333
17407093;Lenep//Flad1;57275;-1,4496389904212;8,54381151539408;-4,47400331572659;1,17591461142709e-05;0,00174485712767926;3,01774743532176;-1,4496389904212;7,95696317622331;9,40660216664451;7,85782532546748;8,21174227310529;7,80132193009717;9,04131613572469;8,57219473307459;10,6062956311343;0,396834287682978;0,816496580927726;-2,69850030475271;0,0307055912050347;7;0,657935044795314;0,386493171790642;237,986821705333
17363407;Anxa1;16952;-1,76419588473643;4,50078176304855;-4,41103586639698;1,54169348490462e-05;0,00223995215910934;2,76655058772258;-1,76419588473643;3,5835683826437;5,34776426738013;3,4017110785408;3,67062252517455;3,67837154421575;4,08263804105234;3,7510228617305;8,20963189935755;0,48983729160334;0,816496580927726;-1,18602331067093;0,274304751420106;7;1,82179375609303;0,386493171790642;237,986821705333
17459423;Igkv4-53//Igkj1//Igkv6-23//Igk-V28;546213;-1,65742696101373;4,81585127559305;-4,39434229296152;1,65564053493022e-05;0,00231559943918736;2,700460661435;-1,65742696101373;3,99822063666214;5,65564759767587;3,5121355038927;4,40652730409751;4,07599910199622;4,51926713226183;4,2995800896647;8,14809557110109;0,461940612468691;0,816496580927726;-1,31313680643594;0,23054243876918;7;1,54585962426661;0,386493171790642;237,986821705333
17306950;Gm5801;545056;-1,39708340288692;5,40717141832654;-4,39370229723218;1,66016593001675e-05;0,00231559943918736;2,6979311488614;-1,39708340288692;4,59981091185882;5,99689431474574;4,17716519820073;5,46603700045962;4,1562305369161;5,74042635917671;6,3356417678812;5,9146148171793;0,389437111765619;0,816496580927726;-3,57309244343213;0,00905939078422451;7;0,47887670405429;0,386493171790642;237,986821705333
17322287;Mir688;751542;-1,39469185935036;5,51510042869132;-4,37812272542554;1,7740589474799e-05;0,00238461513805926;2,63645115084732;-1,39469185935036;4,87866932658688;6,27336118593724;4,40291624088218;5,24005363795211;4,99303810092634;5,73885197921638;6,40514993249724;6,67608164609811;0,390153910485671;0,816496580927726;-3,42396037827511;0,0110756630735598;7;0,49887893351484;0,386493171790642;237,986821705333
17352196;Mir5112;100628586;1,56661091335395;7,89448583252963;4,37759666085794;1,77803250902038e-05;0,00238461513805926;2,63437843745871;1,56661091335395;8,62198112975677;7,05537021640282;9,53668178012175;6,44742447457447;9,88183713457409;7,98833796375044;6,05343799476256;7,12433469069546;0,438299558009146;0,816496580927726;1,49605050211055;0,17829839664116;7;1,28250929957882;0,386493171790642;237,986821705333
17419411;Snord99;100217437;-1,37575893539824;5,53098612167357;-4,36248295088921;1,89590483725682e-05;0,00249472459151492;2,57492033999757;-1,37575893539824;4,88019721277864;6,25595614817688;4,58698509208582;5,30723294578323;4,74637360046687;5,83557277868268;6,03873102371552;6,89356464213243;0,386237314705539;0,816496580927726;-4,46421646784729;0,00292118981734437;7;0,377435483367735;0,386493171790642;237,986821705333
17494221;Hbb-b1//Hbb-b2//Beta-s;15129;-1,38030541041995;5,77831997452115;-4,34494997580718;2,04203135328175e-05;0,00263724567736795;2,50616406201046;-1,38030541041995;5,25254987392318;6,63285528434313;5,08082583970518;5,7289679818428;4,94785580022155;6,7655256284906;6,23531694903685;6,89772327550193;0,389077430529415;0,816496580927726;-3,60812002564111;0,00864579227269051;7;0,468532632049989;0,386493171790642;237,986821705333
17346311;2410015M20Rik;224904;-1,37690764287945;7,65953665726972;-4,3081808634279;2,38429846462589e-05;0,00302329045314562;2,36273948373337;-1,37690764287945;7,14301580026346;8,51992344314291;6,55139784331;8,15425834781689;6,7233912096635;8,25553412438888;8,52776002373931;8,77647618130053;0,391432167649223;0,816496580927726;-3,16525926288529;0,0158119525499619;7;0,532771704918504;0,386493171790642;237,986821705333
17233022;Cd24a;12484;-1,5793509854977;5,97646320718249;-4,30230192684945;2,44387951197824e-05;0,00304350280652432;2,33990415103917;-1,5793509854977;5,19531304251244;6,77466402801014;5,36016480233546;5,19990502068604;5,02586930451583;6,09050641138869;5,42629441642116;8,80719125622058;0,449596995400096;0,816496580927726;-1,36916401453099;0,213258004237934;7;1,41276136320173;0,386493171790642;237,986821705333
17225325;Dnajb3;15504;-1,33941952837631;5,37395859690765;-4,21575296021407;3,50407169796891e-05;0,004287262459936;2,00681913494896;-1,33941952837631;4,78900124907277;6,12842077744908;4,11920727311274;5,35988171429949;4,88791475980609;5,84327684942456;5,798556893599;6,74342858932369;0,389123180011318;0,816496580927726;-3,49134984149957;0,0101102361314212;7;0,469860447246397;0,386493171790642;237,986821705333
17243247;Mrpl54;66047;-1,34800495171512;7,93761061151494;-4,21073546788256;3,57741822140042e-05;0,00429973061074656;1,98768754355315;-1,34800495171512;7,32982873419959;8,67783368591471;6,53690994898644;8,09058895235477;7,36198730125755;8,20986785891768;8,63701310690856;9,18662009191788;0,392084034681422;0,816496580927726;-3,00562230095344;0,0197841914431157;7;0,549291290093185;0,386493171790642;237,986821705333
17405756;Gm5848;545531;-1,33753872758667;5,84399218492246;-4,2066934436233;3,63756963054269e-05;0,00429973061074656;1,97228965062135;-1,33753872758667;5,12938773647905;6,46692646406573;4,48410775765134;5,81164491685434;5,09241053493148;6,15534346014916;6,45520028331568;6,79023564873234;0,389413614006645;0,816496580927726;-3,42559199682961;0,0110511484573124;7;0,478207474333053;0,386493171790642;237,986821705333
17300273;Mrpl52;68836;-1,33726440966738;7,28224436940239;-4,19931744263775;3,74983437484492e-05;0,00435855748836141;1,94422395124867;-1,33726440966738;6,73933978103853;8,07660419070591;6,2396959452589;7,39840916301254;6,57991423484416;7,48170199498676;8,14340214565857;8,60470843147241;0,390017604005153;0,816496580927726;-3,30780212578689;0,012980708652901;7;0,495134734531621;0,386493171790642;237,986821705333
17547913;LOC100505027//Gm5215;100505027;-1,33617848685572;6,19005903973534;-4,19130439006859;3,87554341807876e-05;0,00443082619634119;1,91378234815042;-1,33617848685572;5,53018264075148;6,8663611276072;5,25496008964004;6,36586023669885;4,96972759591554;6,4049717790697;6,87765156541208;7,31646003833982;0,3904459320392;0,816496580927726;-3,22896612107807;0,0144724581411311;7;0,506811681410253;0,386493171790642;237,986821705333
17289426;Gm5453;432798;-1,3326065403617;5,46660874863665;-4,18462403527339;3,98341145733083e-05;0,00448069540377826;1,88844196683288;-1,33260654036171;4,82626651887789;6,15887305923959;4,54564935724272;5,6459231494443;4,28722704994664;6,053484833445;5,95898734874015;6,46414699553362;0,390023813879915;0,816496580927726;-3,29514149766952;0,0132087168799204;7;0,495305900230744;0,386493171790642;237,986821705333
17495404;Rps13//Gm15483//Gm6834;68052;-1,33467467251145;4,74428201550656;-4,17957824506259;4,06678021019045e-05;0,004501861140614;1,86932503100653;-1,33467467251145;3,99892778846428;5,33360246097573;3,16351637071861;4,78773990862533;4,0455270860489;5,19175747409636;5,21114797076661;5,59790193806421;0,391100695881377;0,816496580927726;-3,11844635686138;0,0168803728630846;7;0,524182805498008;0,386493171790642;237,986821705333
17307113;Gja3;14611;-1,6844652709798;4,74804067779474;-4,16709271869039;4,28029212960296e-05;0,00460664236693961;1,82210677899121;-1,6844652709798;3,89460934165006;5,57907461262986;3,8955121448171;3,79111071034838;3,99720516978471;3,99860021620883;4,12073577062724;8,61788785105352;0,495079025339783;0,816496580927726;-1,10280184135521;0,306577863205693;7;1,87072611262104;0,386493171790642;237,986821705333
17376276;Snord57//Nop56;100217428;-1,31591962660753;4,91319084052544;-4,16423161374752;4,33070452938873e-05;0,00460664236693961;1,81130371149646;-1,31591962660753;4,30871401827507;5,6246336448826;3,94073987986784;4,80387333069526;4,18152884426211;5,45739215440919;5,22211778849166;6,19439099174695;0,387025978221399;0,816496580927726;-3,98214233359773;0,00530936607178924;7;0,404723306912795;0,386493171790642;237,986821705333
17238318;Mip;17339;-2,04644231223413;6,11850158581272;-4,16260606565596;4,35959845451698e-05;0,00460664236693961;1,80516875979921;-2,04644231223413;5,10472945294736;7,15117176518149;5,1295274185862;4,74136307647088;5,44329786378498;5,40830245239655;4,54688200341424;11,4983308397337;0,602115522577689;0,816496580927726;-0,90857083814553;0,393781491687265;7;2,75858482495785;0,386493171790642;237,986821705333
17500068;Sfrp1;20377;-1,49398032429531;4,73984141340169;-4,15144331247496;4,56304215152885e-05;0,00474965014399436;1,76309550357984;-1,49398032429531;4,03403200861296;5,52801233290827;3,88274398499872;4,17180887782669;4,04754316301347;4,41881062946937;4,72847549775652;7,43675087149891;0,44074906060798;0,816496580927726;-1,39509057086238;0,205653586419298;7;1,31155982153155;0,386493171790642;237,986821705333
17503531;Gm15483//Gm6834//Rps13;100043695;-1,31761130525704;5,84058822243527;-4,13415127690235;4,89617648033335e-05;0,00502146099615364;1,6981133601063;-1,31761130525704;5,09360476101267;6,41121606626971;4,51055186978314;5,96775845690332;4,80250395635154;6,00801799319166;6,51164143771808;6,71398876789939;0,390343163690489;0,816496580927726;-3,20164738197627;0,0150313773453406;7;0,504033547755979;0,386493171790642;237,986821705333
