,SymbolsA,EntrezsA,AveExpr,B,A.PF14,A.PF19,A.PF23,A.PF39,A.PF46,B.PF24,B.PF25,B.PF28,B.PF34,B.PF42
209193_at,PIM1,5292,7.40922718981421,-1.60892199954536,6.90170972728573,7.05042871167572,6.82799565405,7.21380847392542,7.09691758663765,7.89250589581414,8.71865829772896,7.37266659563744,7.39041102972787,7.95551570912784
212982_at,ZDHHC17,23390,8.30122929825354,-1.61011265798802,7.60291783048664,7.68500046786715,7.94916974945874,7.72628268025974,7.30409251564143,8.4184309390582,8.22651699585795,8.29383678235574,8.51666819247685,8.40267663497579
200617_at,MLEC,9761,10.3821522729947,-1.63680217598685,10.6871663158382,10.8163914717018,10.3485567068523,11.3938502676763,10.9068994186678,10.1397165872344,9.65126824521671,9.67117522278413,10.2737253507137,9.90546830452566
219882_at,TTLL7,79739,6.93713608063896,-1.64520237020347,7.34342822642378,7.72822425580254,8.48967358047092,6.8042493473218,7.28714665072442,6.6150096926567,6.43224395125544,6.55660257242384,6.85355448083475,6.63120518413989
202275_at,G6PD,2539,7.91384514462769,-1.64834192349481,8.10655578932251,7.50571841572786,9.88332786295796,9.25066395358454,8.35751203540804,7.31058728573123,7.25866357771753,7.79109413540602,7.31517215647883,7.45056663892981
212115_at,HN1L,90861,12.0440389888454,-1.65197023191232,12.3727385292658,12.2812391680982,12.3813412527515,12.4982193103168,12.2511124544054,11.1875051051635,12.0108529439735,11.9504475146151,11.617139731839,11.4904876964532
219006_at,NDUFAF4,29078,8.69413331800013,-1.65299130652121,8.69069728470067,7.90903852449694,9.19070963154998,8.20098000214794,7.81580807200068,9.13735066956635,8.66768816186728,9.32616136656666,9.86918322838179,10.0073179875167
201811_x_at,SH3BP5,9467,9.94734154851837,-1.65745322369932,9.46916839097466,9.39532667305167,9.30432012740317,9.30673485345554,9.73518154127107,10.3219667129079,11.1857732008297,10.3188136994785,9.88615168964096,10.2607440650992
210105_s_at,FYN,2534,9.08579417374251,-1.66617094794631,8.584905266078,8.76140336466895,7.89964212212587,9.07462507333163,8.29064506944734,10.549031651778,9.11151120716714,9.11953094414072,9.30867228976193,10.7016184272704
213982_s_at,RABGAP1L,9910,8.38126795692054,-1.67259009295413,7.6261383453951,8.06109545788774,8.03156250601665,7.74320187466578,7.64163294670254,8.93985913974595,8.96253789003133,9.36511372859118,7.65804267394081,9.18947136558104
202527_s_at,SMAD4,4089,6.4316077830949,-1.6871563337375,5.96135392745138,5.55561097751121,6.27935719787174,5.48541640829688,5.94659512836617,6.44172969043747,6.44954482529021,7.14752022252482,7.48097513831279,6.52969265010477
203755_at,BUB1B,701,9.37406524157363,-1.69657009376798,8.94606674600846,8.48535568000105,9.57316330428003,7.97198322450008,8.79508936979339,9.19196400704967,10.5352462294355,10.7129876083192,9.96731499089151,9.46743887861037
219918_s_at,ASPM,259266,8.10999210225717,-1.72138707758259,7.86577037374736,6.96613069549015,8.40246971439099,7.04801697996325,6.90972866137899,7.81962081010063,8.60710155584576,9.62727953835553,9.24778401117426,8.73681375510006
